OrderID,CustomerID,StoreID,PromotionID,OrderDateKey,OrderChannel,OrderStatus,TotalAmount
529,1131,57,109,20240413,Marketplace,Completed,47528.09
530,2278,57,137,20250822,Offline,Completed,73716.3
531,3692,64,14,20250126,Online,Cancelled,9253.48
532,1710,30,22,20230228,Offline,Pending,23238.3
533,3120,49,82,20251222,Marketplace,Completed,58667.79
534,90,37,105,20240401,Marketplace,Completed,34064.88
535,2683,41,35,20261016,Online,Completed,45686.45
536,1147,59,139,20240118,Offline,Completed,43195.41
537,3996,23,48,20260124,Online,Completed,56331.97
538,1056,30,17,20230224,Offline,Completed,33550.64
539,318,56,71,20260903,Online,Pending,30008.21
540,2746,61,1,20231001,Online,Completed,40203.57
541,1917,49,93,20241219,Online,Completed,16497.9
542,4450,42,68,20240822,Offline,Completed,3272.89
543,2910,5,93,20241029,Marketplace,Pending,27238.33
544,2721,60,5,20260711,Marketplace,Completed,56959.3
545,139,60,27,20261019,Online,Completed,62233.35
546,97,10,93,20230210,Online,Completed,28072.74
547,142,3,74,20250822,Online,Completed,581.13
548,1389,53,42,20240820,Online,Completed,51946.89
549,2868,73,104,20230920,Offline,Completed,67693.02
550,3870,47,26,20250210,Marketplace,Completed,45805.48
551,1702,73,12,20260207,Online,Completed,2627.38
552,1873,42,105,20260609,Offline,Completed,2259.26
553,3650,53,24,20230613,Offline,Completed,49561.75
554,4557,2,85,20230803,Online,Completed,58112.76
555,400,28,13,20250518,Offline,Completed,68186.51
556,3882,29,19,20230627,Offline,Completed,30857.17
557,1517,26,37,20250114,Marketplace,Completed,26765.48
558,2566,8,16,20240120,Marketplace,Completed,68595.81
559,4971,53,90,20250219,Offline,Completed,3452.72
560,3588,10,129,20231120,Online,Pending,33103.79
561,185,54,112,20230619,Offline,Cancelled,70996.22
562,4252,54,42,20260924,Offline,Completed,49815.58
563,3372,49,4,20260124,Offline,Completed,22946.43
564,1400,62,130,20230725,Online,Completed,41809.02
565,3113,30,126,20231208,Offline,Completed,29458.95
566,362,7,136,20250704,Online,Completed,5434.61
567,2188,59,136,20240719,Online,Completed,48185.12
568,3655,66,98,20250321,Offline,Completed,72417.18
569,3266,30,19,20261230,Marketplace,Completed,7721.82
570,2353,15,88,20240321,Offline,Completed,66874.48
571,4886,78,66,20261026,Online,Completed,31223.31
572,2851,27,93,20261224,Offline,Cancelled,64065.43
573,4224,74,83,20250723,Offline,Completed,41923.78
574,2840,27,30,20261202,Offline,Completed,39466.73
575,2752,65,47,20250212,Marketplace,Completed,41770.98
576,52,67,36,20230413,Offline,Completed,29094.59
577,3766,24,14,20230730,Offline,Cancelled,53742.75
578,3944,77,138,20260113,Online,Completed,3024.97
579,272,1,124,20251203,Marketplace,Cancelled,17490.79
580,1210,32,20,20231125,Offline,Pending,66546.96
581,3095,24,139,20261120,Online,Completed,30261.85
582,3316,48,143,20260915,Online,Completed,42719.02
583,474,53,150,20261016,Marketplace,Completed,30820.25
584,3867,66,90,20251110,Online,Pending,5293.34
585,3679,31,84,20230107,Offline,Completed,64318.68
586,2641,16,110,20261119,Online,Completed,35561.21
587,2608,36,88,20260306,Marketplace,Completed,34320.42
588,3133,64,102,20230901,Offline,Completed,55334.38
589,3634,39,12,20250308,Offline,Completed,62272.33
590,4792,1,109,20251119,Online,Completed,53919.44
591,2215,1,142,20241112,Marketplace,Completed,38671.62
592,1633,40,49,20260207,Marketplace,Completed,54180.66
593,4951,18,54,20230428,Online,Completed,53895.84
594,3234,25,85,20260623,Offline,Completed,16841.38
595,3507,64,52,20261014,Offline,Completed,65810.16
596,2421,11,44,20250129,Marketplace,Pending,42344.03
597,1148,31,87,20240914,Marketplace,Completed,74823.22
598,1690,6,28,20240208,Marketplace,Completed,69751.22
599,2236,41,122,20231220,Online,Cancelled,13230.52
600,1313,52,78,20260207,Marketplace,Completed,16607.12
601,1492,25,73,20231110,Online,Completed,18061.14
602,4724,39,51,20230414,Online,Completed,29608.84
603,1492,27,49,20260108,Marketplace,Completed,74464.44
604,1374,56,59,20230327,Offline,Completed,16333.13
605,1639,59,127,20260529,Marketplace,Cancelled,14427.13
606,2660,48,34,20240731,Offline,Completed,65761.22
607,2676,19,119,20260803,Offline,Completed,39884.95
608,475,22,134,20260214,Marketplace,Completed,61248.73
609,1020,47,9,20250614,Online,Completed,61133.65
610,768,64,119,20250906,Marketplace,Completed,28537.12
611,2719,73,6,20260613,Online,Pending,40328.51
612,3465,40,68,20250601,Online,Cancelled,16143.12
613,1138,66,82,20251103,Online,Completed,35411.02
614,4857,55,61,20240228,Online,Completed,35089.28
615,1230,57,8,20240403,Marketplace,Completed,70289.45
616,4874,19,38,20230121,Online,Completed,12265.72
617,4277,4,60,20240110,Online,Completed,37104.67
618,3631,5,12,20250713,Marketplace,Completed,36894.43
619,3670,8,110,20260113,Marketplace,Completed,29008.9
620,4833,11,69,20250205,Online,Completed,19812.96
621,2836,5,137,20230820,Marketplace,Completed,38356.57
622,4502,80,49,20230220,Offline,Completed,66909.53
623,4079,70,45,20260623,Online,Cancelled,67388.03
624,2117,9,52,20240410,Online,Pending,72444.28
625,291,23,129,20240820,Offline,Completed,13361.98
626,4429,53,141,20231214,Online,Completed,55451.89
627,3869,45,147,20261225,Online,Completed,53580.02
628,3587,24,62,20250220,Online,Cancelled,43943.35
629,4219,73,78,20240616,Offline,Completed,73464.27
630,4423,67,56,20240312,Offline,Completed,12811.25
631,40,20,33,20260628,Online,Completed,31748.1
632,3764,52,112,20250228,Online,Cancelled,26111.01
633,3951,8,111,20250405,Online,Completed,49103.1
634,4266,70,142,20230203,Online,Completed,71288.14
635,3198,15,44,20250324,Marketplace,Completed,74806.63
636,3329,30,15,20240123,Online,Completed,7208.2
637,2386,75,34,20260827,Online,Completed,23301.98
638,3366,29,94,20231201,Offline,Completed,12065.26
639,4328,78,108,20241228,Online,Completed,14890.78
640,1874,45,130,20260827,Marketplace,Completed,15758.94
641,703,24,8,20251127,Marketplace,Pending,61342.24
642,2065,16,9,20260729,Offline,Pending,2217.44
643,1074,44,142,20230526,Online,Completed,72338.89
644,3723,25,143,20241227,Online,Completed,42325.8
645,3484,21,132,20240106,Marketplace,Completed,22603.34
646,1867,49,116,20230922,Online,Completed,71276.49
647,2102,46,5,20240215,Online,Cancelled,13880.35
648,4726,49,100,20260404,Online,Completed,50876.77
649,824,41,56,20230310,Offline,Cancelled,13497.75
650,394,41,18,20230509,Marketplace,Cancelled,594.47
651,3083,31,87,20230419,Offline,Completed,43133.68
652,1339,22,89,20250927,Offline,Completed,488.06
653,3398,2,99,20250621,Marketplace,Completed,41836.42
654,3016,35,49,20230106,Marketplace,Completed,62254.07
655,498,39,77,20251127,Offline,Completed,4116.22
656,4503,31,56,20230905,Offline,Completed,1345.26
657,2635,43,58,20240111,Marketplace,Completed,44143.68
658,4764,5,87,20231120,Marketplace,Completed,73738.17
659,4587,71,98,20250328,Offline,Completed,22335.09
660,449,34,12,20251102,Marketplace,Cancelled,65034.21
661,876,36,87,20240406,Offline,Pending,4404.03
662,3357,37,93,20230504,Online,Completed,12886.2
663,2893,42,108,20231006,Offline,Completed,3620.3
664,4580,77,19,20240809,Offline,Completed,59915.52
665,479,43,18,20230316,Marketplace,Completed,21350.73
666,2762,37,95,20240214,Marketplace,Completed,10461.01
667,172,36,25,20240227,Online,Completed,33892.37
668,2881,26,32,20241115,Online,Completed,9170.8
669,3423,73,33,20260923,Marketplace,Completed,4489.45
670,2301,47,31,20240824,Offline,Completed,67477.17
671,2237,73,47,20230713,Offline,Completed,46013.18
672,1257,32,104,20240315,Offline,Completed,8635.75
673,3104,38,83,20250713,Marketplace,Cancelled,40600.32
674,4097,57,127,20240326,Marketplace,Completed,5976.77
675,2198,57,28,20260102,Offline,Completed,72119.31
676,1830,25,4,20250909,Marketplace,Pending,29156.7
677,686,45,144,20240227,Offline,Completed,5490.01
678,2004,24,134,20250923,Marketplace,Completed,53560.56
679,2677,66,109,20260215,Offline,Completed,22801.55
680,377,50,137,20261106,Offline,Completed,19493.8
681,2479,38,44,20230726,Offline,Completed,35635.32
682,4928,45,64,20260404,Marketplace,Completed,16815.39
683,1841,29,78,20260303,Marketplace,Completed,47745.12
684,3497,47,103,20250819,Offline,Cancelled,26526.82
685,553,75,112,20250915,Marketplace,Completed,55800.26
686,3090,28,112,20240501,Marketplace,Completed,68733.94
687,3574,37,20,20260206,Offline,Pending,61491.49
688,2596,65,129,20230302,Offline,Completed,54836.12
689,1487,3,70,20260313,Marketplace,Pending,40051.43
690,2428,22,135,20260815,Offline,Cancelled,46099.67
691,1822,24,36,20230412,Online,Completed,45316.33
692,3726,24,92,20250929,Online,Completed,23755.48
693,577,80,121,20250627,Offline,Completed,44717.69
694,3217,67,62,20240318,Online,Completed,27283.67
695,470,61,51,20240429,Marketplace,Completed,63229.07
696,3545,20,44,20250713,Offline,Completed,4322.14
697,1907,33,93,20260409,Offline,Completed,56160.08
698,2355,4,9,20230901,Online,Cancelled,46541.12
699,4354,3,7,20231008,Marketplace,Completed,67113.1
700,999999,19,77,20261228,Marketplace,Completed,20385.07
701,999999,10,91,20261029,Online,Completed,57503.37
702,1924,70,11,20230601,Marketplace,Completed,15986.52
703,3481,50,82,20240902,Marketplace,Completed,62315.07
704,2623,8,100,20250608,Online,Completed,32857.7
705,2852,44,92,20240808,Marketplace,Completed,25531.61
706,135,28,50,20260205,Online,Completed,1911.25
707,2624,19,63,20250705,Marketplace,Completed,58672.1
708,2150,10,128,20241012,Online,Completed,51480.26
709,3771,41,7,20230818,Marketplace,Completed,59068.3
710,2536,79,149,20250929,Offline,Completed,38508.85
711,2129,44,30,20240327,Online,Completed,74108.1
712,1263,23,96,20230705,Offline,Completed,8201.73
713,3002,2,41,20230715,Marketplace,Cancelled,33029.07
714,2602,8,50,20230724,Marketplace,Completed,64160.51
715,4079,62,9,20230621,Offline,Completed,15489.63
716,2076,17,19,20230508,Marketplace,Completed,14938.61
717,2967,63,27,20251214,Marketplace,Completed,69104.7
718,537,43,85,20231106,Online,Completed,28027.37
719,4968,9,87,20240328,Online,Completed,65770.8
720,2538,52,94,20260803,Offline,Completed,2529.8
721,1812,61,126,20230924,Offline,Completed,69656.29
722,4866,1,150,20250115,Offline,Completed,3599.02
723,3001,66,62,20230215,Online,Completed,56590.72
724,2531,25,66,20240327,Marketplace,Pending,46535.42
725,2387,19,3,20240415,Marketplace,Completed,31008.02
726,441,49,94,20230212,Offline,Completed,16245.55
727,2342,13,41,20250608,Marketplace,Completed,29368.78
728,803,62,28,20240531,Offline,Completed,4783.03
729,4288,66,32,20230919,Offline,Completed,21371.0
730,4472,6,117,20251117,Online,Pending,55395.07
731,1946,51,62,20260225,Marketplace,Completed,8819.81
732,4819,18,139,20260808,Marketplace,Completed,20365.14
733,1838,57,146,20231105,Online,Cancelled,64932.23
734,3323,54,121,20230926,Marketplace,Cancelled,49894.19
735,828,68,97,20260710,Marketplace,Completed,71402.91
736,1354,62,5,20260706,Marketplace,Completed,68681.09
737,1630,50,96,20260327,Marketplace,Completed,17741.86
738,2687,26,1,20260409,Offline,Completed,44364.19
739,3381,1,1,20261018,Marketplace,Completed,53311.73
740,1,19,102,20240213,Online,Completed,50590.75
741,1965,77,81,20250426,Marketplace,Completed,69336.5
742,567,76,126,20260203,Marketplace,Pending,60422.47
743,423,40,51,20230731,Offline,Completed,57288.27
744,6,63,21,20240405,Offline,Completed,22382.5
745,127,33,146,20251229,Online,Pending,32462.3
746,111,75,69,20260329,Offline,Completed,57091.1
747,1627,70,125,20251118,Offline,Completed,36285.97
748,493,56,12,20261204,Offline,Completed,38903.06
749,1967,51,66,20260611,Online,Completed,63154.26
750,4247,31,72,20231127,Online,Completed,62237.65
751,4532,63,81,20230706,Online,Completed,41319.66
752,531,51,22,20230301,Online,Completed,40668.49
753,2891,73,67,20240919,Online,Completed,17372.48
754,1987,51,37,20241102,Offline,Pending,1726.6
755,2592,1,64,20260520,Offline,Cancelled,60021.57
756,3046,63,79,20250517,Offline,Completed,41864.85
757,2333,59,65,20230907,Marketplace,Completed,3925.5
758,2160,34,124,20250705,Marketplace,Completed,37101.74
759,2182,31,95,20250523,Online,Completed,44939.45
760,489,51,96,20250721,Marketplace,Completed,64390.74
761,3333,4,23,20250601,Offline,Completed,59592.87
762,3324,14,110,20250518,Offline,Completed,67377.43
763,131,17,111,20260222,Marketplace,Completed,37455.92
764,549,25,54,20230830,Online,Completed,16282.65
765,877,56,41,20251212,Online,Completed,47960.45
766,1616,60,133,20250809,Offline,Completed,6329.89
767,474,72,27,20261206,Marketplace,Completed,71664.83
768,3980,49,34,20241231,Marketplace,Completed,39460.67
769,3189,24,67,20230427,Marketplace,Pending,42763.1
770,3311,47,147,20261011,Online,Pending,18073.83
771,1930,3,95,20240319,Online,Completed,7890.69
772,4387,77,138,20261125,Marketplace,Pending,2324.14
773,835,32,47,20231202,Marketplace,Completed,73563.75
774,3345,1,13,20241104,Offline,Completed,31975.18
775,1550,36,105,20251016,Marketplace,Cancelled,53431.96
776,725,37,25,20250425,Online,Cancelled,63883.93
777,42,43,128,20231225,Marketplace,Cancelled,6745.27
778,4149,16,94,20240417,Online,Cancelled,39801.85
779,3827,19,79,20230216,Online,Completed,72577.12
780,2078,73,147,20240521,Marketplace,Pending,22127.07
781,1680,15,114,20250804,Marketplace,Completed,27587.89
782,4043,63,12,20230423,Offline,Completed,60282.25
783,3822,67,90,20260908,Marketplace,Completed,24060.9
784,2965,70,87,20260723,Marketplace,Completed,61343.3
785,4161,8,75,20230326,Offline,Completed,58242.43
786,4847,19,89,20251112,Marketplace,Pending,59254.15
787,2936,74,63,20260225,Online,Pending,61516.29
788,3488,41,90,20250110,Marketplace,Cancelled,63680.34
789,1343,17,46,20260721,Offline,Completed,56655.81
790,4210,42,35,20240921,Online,Completed,22899.19
791,1006,27,26,20240531,Marketplace,Pending,52876.33
792,1677,9,116,20250123,Offline,Completed,59413.83
793,3581,54,34,20260910,Offline,Completed,74399.22
794,1394,75,116,20230222,Marketplace,Completed,65530.12
795,3722,50,145,20240202,Online,Completed,18924.2
796,849,32,86,20250920,Marketplace,Completed,28413.27
797,158,13,27,20260609,Offline,Cancelled,7902.09
798,2950,71,111,20230614,Online,Completed,2738.83
799,2567,58,73,20250811,Online,Completed,36870.13
800,467,76,17,20250922,Offline,Cancelled,2029.4
801,4758,1,129,20251214,Offline,Cancelled,2970.4
802,4360,9,56,20261024,Marketplace,Completed,26256.28
803,90,61,101,20260603,Offline,Completed,62476.48
804,1883,64,86,20250916,Online,Completed,14694.67
805,563,43,20,20250919,Online,Cancelled,62266.92
806,2635,44,4,20230824,Offline,Completed,12863.1
807,74,71,49,20240103,Online,Completed,18499.59
808,2151,71,8,20230824,Online,Completed,37525.84
809,3364,68,18,20260422,Online,Cancelled,63903.95
810,2385,68,75,20240617,Marketplace,Completed,72108.88
811,3459,64,14,20250926,Marketplace,Pending,53930.68
812,1351,25,137,20261217,Online,Cancelled,64092.49
813,2069,71,7,20250529,Online,Completed,3328.45
814,4567,42,30,20241104,Online,Completed,38311.42
815,665,52,122,20240313,Online,Completed,74654.39
816,1234,79,83,20250608,Offline,Completed,33923.39
817,83,6,26,20260618,Marketplace,Completed,61604.29
818,4016,78,40,20251026,Offline,Completed,65437.87
819,2706,8,64,20260427,Offline,Completed,15186.07
820,4377,38,2,20240329,Offline,Completed,31063.55
821,3032,53,1,20250630,Marketplace,Completed,62734.64
822,3147,23,26,20240323,Online,Cancelled,44073.42
823,1144,40,128,20231227,Marketplace,Completed,11160.36
824,3568,47,24,20250907,Online,Cancelled,61902.72
825,2367,79,51,20250602,Marketplace,Completed,53005.35
826,1731,74,73,20260529,Online,Completed,50816.89
827,1874,73,147,20241004,Online,Completed,61509.82
828,1234,3,26,20230114,Offline,Completed,66469.69
829,2892,33,59,20240226,Marketplace,Completed,68576.72
830,3640,6,32,20230515,Offline,Completed,18763.19
831,2934,5,67,20251023,Offline,Completed,9015.44
832,4609,41,113,20230401,Marketplace,Completed,64537.71
833,3044,80,116,20260618,Online,Cancelled,9264.98
834,4550,38,44,20250726,Marketplace,Completed,44500.37
835,488,6,28,20251024,Offline,Cancelled,28549.64
836,3823,57,54,20260928,Online,Completed,67456.6
837,2306,77,62,20260407,Offline,Completed,9933.29
838,3148,63,91,20230118,Offline,Completed,40233.76
839,3538,4,26,20240413,Offline,Cancelled,11959.52
840,1555,29,109,20260719,Offline,Completed,41302.95
841,855,56,70,20230908,Marketplace,Pending,26274.48
842,2393,10,98,20230413,Marketplace,Pending,54768.69
843,1099,56,60,20240906,Online,Completed,73809.21
844,682,8,107,20241021,Marketplace,Completed,2276.47
845,3020,23,20,20240505,Marketplace,Cancelled,58338.13
846,625,43,24,20231215,Online,Completed,73229.63
847,1455,5,42,20261213,Offline,Completed,42738.74
848,1671,18,15,20260509,Online,Cancelled,43915.32
849,1014,12,14,20230508,Offline,Completed,60225.85
850,3554,9,126,20230725,Offline,Completed,4426.01
851,3657,53,46,20240606,Online,Completed,26296.34
852,3481,13,138,20241008,Offline,Completed,48682.45
853,4761,35,84,20230111,Marketplace,Completed,46675.36
854,3720,76,23,20260204,Offline,Completed,14070.58
855,3562,17,58,20231126,Offline,Cancelled,7429.93
856,637,47,40,20230908,Marketplace,Completed,46772.24
857,792,32,80,20230418,Offline,Completed,56074.48
858,4254,11,109,20240120,Marketplace,Completed,7505.83
859,2692,57,106,20240720,Online,Completed,65046.93
