ShipmentID,OrderID,Courier,DispatchDate,DeliveryDate,DeliveryStatus
490,490,DTDC,2023-03-15,2023-03-21,Returned
491,491,Delhivery,2023-06-12,2023-06-19,In Transit
492,492,DTDC,2023-06-17,2023-06-18,Delivered
493,493,DTDC,2025-10-19,2025-10-21,Delivered
494,494,DTDC,2023-05-22,2023-05-24,Delivered
495,495,Delhivery,2024-12-11,2024-12-12,Delivered
496,496,XpressBees,2026-08-28,2026-09-04,Delivered
497,497,XpressBees,2025-01-16,2025-01-18,Pending
498,498,Delhivery,2023-03-08,2023-03-13,Delivered
499,499,BlueDart,2023-12-01,2023-12-05,Delivered
500,500,DTDC,2028-01-17,2028-01-23,Delivered
501,501,XpressBees,2028-01-16,2028-01-18,Delivered
502,502,BlueDart,2024-05-14,2024-05-15,In Transit
503,503,Delhivery,2023-07-23,2023-07-25,Delivered
504,504,XpressBees,2023-08-28,2023-09-03,Pending
505,505,Ecom Express,2025-04-08,2025-04-14,Delivered
506,506,BlueDart,2023-09-01,2023-09-02,Delivered
507,507,XpressBees,2024-01-31,2024-02-06,Delivered
508,508,DTDC,2023-07-10,2023-07-16,Delivered
509,509,BlueDart,2025-12-30,2026-01-01,Delivered
510,510,XpressBees,2026-10-07,2026-10-09,Delivered
511,511,XpressBees,2024-11-30,2024-12-07,Delivered
512,512,DTDC,2024-05-11,2024-05-18,Delivered
513,513,XpressBees,2026-11-24,2026-11-27,Delivered
514,514,XpressBees,2023-07-19,2023-07-22,Delivered
515,515,BlueDart,2023-03-26,2023-03-28,Delivered
516,516,BlueDart,2026-01-25,2026-02-01,Delivered
517,517,DTDC,2026-08-02,2026-08-09,Delivered
518,518,Delhivery,2026-02-16,2026-02-22,Pending
519,519,XpressBees,2024-10-22,2024-10-26,Delivered
520,520,XpressBees,2026-05-06,2026-05-08,Pending
521,521,Delhivery,2025-04-27,2025-04-28,Pending
522,522,DTDC,2024-08-14,2024-08-16,Delivered
523,523,BlueDart,2024-10-01,2024-10-07,Pending
524,524,Ecom Express,2023-05-31,2023-06-03,Pending
525,525,BlueDart,2026-03-29,2026-04-02,In Transit
526,526,XpressBees,2026-03-23,2026-03-30,In Transit
527,527,DTDC,2023-05-25,2023-05-31,Pending
528,528,Ecom Express,2023-04-22,2023-04-23,Delivered
529,529,DTDC,2024-04-13,2024-04-16,Delivered
530,530,Ecom Express,2025-08-22,2025-08-28,Delivered
531,531,DTDC,2025-01-26,2025-01-29,Pending
532,532,BlueDart,2023-03-01,2023-03-05,Pending
533,533,DTDC,2025-12-24,2025-12-30,Delivered
534,534,BlueDart,2024-04-01,2024-04-05,In Transit
535,535,Delhivery,2026-10-17,2026-10-18,Delivered
536,536,Delhivery,2024-01-18,2024-01-21,Delivered
537,537,Ecom Express,2026-01-25,2026-01-27,Delivered
538,538,BlueDart,2023-02-24,2023-02-25,Delivered
539,539,Delhivery,2026-09-05,2026-09-10,Pending
540,540,Delhivery,2023-10-01,2023-10-06,Delivered
541,541,DTDC,2024-12-21,2024-12-27,Delivered
542,542,BlueDart,2024-08-23,2024-08-29,Delivered
543,543,Delhivery,2024-10-30,2024-11-01,Delivered
544,544,Delhivery,2026-07-11,2026-07-15,In Transit
545,545,Delhivery,2026-10-21,2026-10-25,Delivered
546,546,BlueDart,2023-02-12,2023-02-16,Delivered
547,547,XpressBees,2025-08-22,2025-08-29,In Transit
548,548,Ecom Express,2024-08-22,2024-08-29,Delivered
549,549,XpressBees,2023-09-22,2023-09-25,Pending
550,550,BlueDart,2025-02-11,2025-02-18,Delivered
551,551,XpressBees,2026-02-07,2026-02-08,Delivered
552,552,XpressBees,2026-06-10,2026-06-12,Delivered
553,553,XpressBees,2023-06-14,2023-06-17,Delivered
554,554,XpressBees,2023-08-05,2023-08-12,Delivered
555,555,BlueDart,2025-05-19,2025-05-21,Delivered
556,556,BlueDart,2023-06-29,2023-06-30,Delivered
557,557,DTDC,2025-01-14,2025-01-19,Delivered
558,558,DTDC,2024-01-20,2024-01-27,Delivered
559,559,BlueDart,2025-02-20,2025-02-25,Delivered
560,560,DTDC,2023-11-20,2023-11-26,In Transit
561,561,Ecom Express,2023-06-21,2023-06-28,Delivered
562,562,DTDC,2026-09-25,2026-09-28,In Transit
563,563,Delhivery,2026-01-26,2026-02-02,Delivered
564,564,BlueDart,2023-07-26,2023-07-27,Delivered
565,565,Delhivery,2023-12-09,2023-12-14,Delivered
566,566,DTDC,2025-07-04,2025-07-05,Delivered
567,567,Ecom Express,2024-07-20,2024-07-26,Delivered
568,568,Ecom Express,2025-03-21,2025-03-25,Delivered
569,569,XpressBees,2026-12-30,2027-01-04,Delivered
570,570,Ecom Express,2024-03-22,2024-03-25,Returned
571,571,BlueDart,2026-10-26,2026-11-01,Delivered
572,572,Delhivery,2026-12-26,2026-12-28,Returned
573,573,DTDC,2025-07-23,2025-07-29,In Transit
574,574,BlueDart,2026-12-03,2026-12-06,Delivered
575,575,BlueDart,2025-02-12,2025-02-18,Delivered
576,576,Ecom Express,2023-04-15,2023-04-16,Delivered
577,577,BlueDart,2023-07-30,2023-08-01,Delivered
578,578,XpressBees,2026-01-15,2026-01-21,In Transit
579,579,Delhivery,2025-12-05,2025-12-12,Delivered
580,580,Ecom Express,2023-11-26,2023-11-30,In Transit
581,581,BlueDart,2026-11-22,2026-11-24,Delivered
582,582,Ecom Express,2026-09-17,2026-09-24,Returned
583,583,Delhivery,2026-10-16,2026-10-18,Delivered
584,584,Delhivery,2025-11-11,2025-11-18,Delivered
585,585,Ecom Express,2023-01-07,2023-01-12,In Transit
586,586,XpressBees,2026-11-21,2026-11-24,Delivered
587,587,DTDC,2026-03-08,2026-03-10,Delivered
588,588,XpressBees,2023-09-03,2023-09-08,Delivered
589,589,XpressBees,2025-03-09,2025-03-15,Delivered
590,590,BlueDart,2025-11-19,2025-11-26,Pending
591,591,Delhivery,2024-11-14,2024-11-21,Delivered
592,592,XpressBees,2026-02-09,2026-02-12,Delivered
593,593,Delhivery,2023-04-30,2023-05-02,Delivered
594,594,XpressBees,2026-06-24,2026-07-01,Delivered
595,595,BlueDart,2026-10-16,2026-10-23,Delivered
596,596,BlueDart,2025-01-30,2025-02-02,Delivered
597,597,XpressBees,2024-09-14,2024-09-20,Delivered
598,598,Delhivery,2024-02-08,2024-02-15,Returned
599,599,Delhivery,2023-12-22,2023-12-23,Delivered
600,600,DTDC,2026-02-09,2026-02-12,Delivered
601,601,XpressBees,2023-11-12,2023-11-13,Returned
602,602,BlueDart,2023-04-16,2023-04-23,Delivered
603,603,BlueDart,2026-01-10,2026-01-14,Pending
604,604,Ecom Express,2023-03-27,2023-03-31,Delivered
605,605,Ecom Express,2026-05-29,2026-06-03,Delivered
606,606,XpressBees,2024-08-01,2024-08-08,Delivered
607,607,Delhivery,2026-08-03,2026-08-04,Delivered
608,608,BlueDart,2026-02-15,2026-02-17,Delivered
609,609,Delhivery,2025-06-16,2025-06-18,Delivered
610,610,DTDC,2025-09-08,2025-09-10,Delivered
611,611,DTDC,2026-06-14,2026-06-19,Delivered
612,612,Ecom Express,2025-06-01,2025-06-02,Delivered
613,613,BlueDart,2025-11-03,2025-11-09,In Transit
614,614,Ecom Express,2024-03-01,2024-03-02,Pending
615,615,XpressBees,2024-04-03,2024-04-10,Delivered
616,616,DTDC,2023-01-23,2023-01-27,Pending
617,617,Ecom Express,2024-01-11,2024-01-15,Delivered
618,618,Ecom Express,2025-07-15,2025-07-21,Pending
619,619,XpressBees,2026-01-13,2026-01-15,Delivered
620,620,DTDC,2025-02-06,2025-02-07,Delivered
621,621,XpressBees,2023-08-21,2023-08-22,Delivered
622,622,BlueDart,2023-02-22,2023-02-28,Returned
623,623,BlueDart,2026-06-25,2026-06-27,Delivered
624,624,BlueDart,2024-04-10,2024-04-17,Delivered
625,625,BlueDart,2024-08-22,2024-08-29,Pending
626,626,BlueDart,2023-12-14,2023-12-18,Delivered
627,627,Delhivery,2026-12-27,2027-01-02,Pending
628,628,Ecom Express,2025-02-21,2025-02-26,Delivered
629,629,XpressBees,2024-06-18,2024-06-21,Delivered
630,630,DTDC,2024-03-13,2024-03-17,Delivered
631,631,DTDC,2026-06-28,2026-07-01,Returned
632,632,Ecom Express,2025-02-28,2025-03-01,Pending
633,633,Ecom Express,2025-04-07,2025-04-08,Delivered
634,634,BlueDart,2023-02-03,2023-02-10,Delivered
635,635,Ecom Express,2025-03-25,2025-03-30,Delivered
636,636,Ecom Express,2024-01-25,2024-01-29,Delivered
637,637,XpressBees,2026-08-27,2026-08-31,Returned
638,638,BlueDart,2023-12-03,2023-12-10,Delivered
639,639,Ecom Express,2024-12-30,2025-01-06,Pending
640,640,DTDC,2026-08-28,2026-09-01,Returned
641,641,DTDC,2025-11-28,2025-12-02,Delivered
642,642,Delhivery,2026-07-29,2026-08-01,Delivered
643,643,XpressBees,2023-05-26,2023-05-31,In Transit
644,644,Delhivery,2024-12-29,2025-01-05,In Transit
645,645,Delhivery,2024-01-07,2024-01-13,In Transit
646,646,Delhivery,2023-09-24,2023-10-01,Delivered
647,647,XpressBees,2024-02-15,2024-02-16,Delivered
648,648,Ecom Express,2026-04-04,2026-04-11,In Transit
649,649,BlueDart,2023-03-11,2023-03-13,Delivered
650,650,DTDC,2023-05-11,2023-05-12,In Transit
651,651,XpressBees,2023-04-19,2023-04-22,Delivered
652,652,XpressBees,2025-09-27,2025-09-29,In Transit
653,653,Ecom Express,2025-06-22,2025-06-24,Delivered
654,654,Ecom Express,2023-01-08,2023-01-14,Delivered
655,655,Ecom Express,2025-11-27,2025-12-03,Delivered
656,656,Delhivery,2023-09-05,2023-09-07,Delivered
657,657,Ecom Express,2024-01-11,2024-01-13,Delivered
658,658,DTDC,2023-11-20,2023-11-26,Delivered
659,659,BlueDart,2025-03-30,2025-03-31,Delivered
660,660,BlueDart,2025-11-03,2025-11-04,Delivered
661,661,Delhivery,2024-04-08,2024-04-14,Delivered
662,662,DTDC,2023-05-06,2023-05-09,Delivered
663,663,Delhivery,2023-10-07,2023-10-10,Delivered
664,664,Delhivery,2024-08-11,2024-08-12,Delivered
665,665,Delhivery,2023-03-18,2023-03-24,Delivered
666,666,BlueDart,2024-02-14,2024-02-15,Delivered
667,667,Delhivery,2024-02-29,2024-03-02,Delivered
668,668,Delhivery,2024-11-16,2024-11-19,Delivered
669,669,Ecom Express,2026-09-25,2026-09-29,Delivered
670,670,Ecom Express,2024-08-26,2024-08-30,Delivered
671,671,BlueDart,2023-07-14,2023-07-18,Delivered
672,672,DTDC,2024-03-17,2024-03-24,Delivered
673,673,Ecom Express,2025-07-13,2025-07-16,Delivered
674,674,Ecom Express,2024-03-28,2024-03-31,Delivered
675,675,BlueDart,2026-01-03,2026-01-07,Delivered
676,676,XpressBees,2025-09-09,2025-09-15,Pending
677,677,XpressBees,2024-02-29,2024-03-03,Delivered
678,678,DTDC,2025-09-23,2025-09-27,In Transit
679,679,Delhivery,2026-02-17,2026-02-24,Delivered
680,680,BlueDart,2026-11-07,2026-11-09,Delivered
681,681,BlueDart,2023-07-27,2023-08-01,Delivered
682,682,XpressBees,2026-04-06,2026-04-09,Delivered
683,683,BlueDart,2026-03-04,2026-03-09,Delivered
684,684,Ecom Express,2025-08-19,2025-08-20,Delivered
685,685,BlueDart,2025-09-15,2025-09-20,In Transit
686,686,Ecom Express,2024-05-03,2024-05-09,In Transit
687,687,Delhivery,2026-02-08,2026-02-13,Delivered
688,688,BlueDart,2023-03-03,2023-03-06,Delivered
689,689,XpressBees,2026-03-15,2026-03-19,Delivered
690,690,Delhivery,2026-08-16,2026-08-17,Delivered
691,691,BlueDart,2023-04-13,2023-04-16,Delivered
692,692,XpressBees,2025-10-01,2025-10-04,Delivered
693,693,DTDC,2025-06-27,2025-06-30,Delivered
694,694,DTDC,2024-03-20,2024-03-24,Delivered
695,695,XpressBees,2024-05-01,2024-05-07,Delivered
696,696,XpressBees,2025-07-15,2025-07-16,Delivered
697,697,Ecom Express,2026-04-09,2026-04-11,Delivered
698,698,BlueDart,2023-09-03,2023-09-04,Delivered
699,699,Ecom Express,2023-10-08,2023-10-12,Delivered
700,700,BlueDart,2026-12-28,2027-01-03,Delivered
701,701,BlueDart,2026-10-31,2026-11-07,Delivered
702,702,XpressBees,2023-06-03,2023-06-09,In Transit
703,703,DTDC,2024-09-03,2024-09-10,Returned
704,704,XpressBees,2025-06-08,2025-06-15,Delivered
705,705,XpressBees,2024-08-09,2024-08-14,Delivered
706,706,Delhivery,2026-02-07,2026-02-10,Delivered
707,707,Delhivery,2025-07-07,2025-07-13,Delivered
708,708,DTDC,2024-10-13,2024-10-20,Delivered
709,709,XpressBees,2023-08-19,2023-08-22,Delivered
710,710,BlueDart,2025-10-01,2025-10-08,Pending
711,711,BlueDart,2024-03-27,2024-04-02,Pending
712,712,XpressBees,2023-07-05,2023-07-09,Delivered
713,713,Ecom Express,2023-07-16,2023-07-23,Delivered
714,714,Ecom Express,2023-07-26,2023-07-28,Pending
715,715,Ecom Express,2023-06-23,2023-06-28,Delivered
716,716,Delhivery,2023-05-10,2023-05-14,Delivered
717,717,XpressBees,2025-12-14,2025-12-19,Delivered
718,718,DTDC,2023-11-08,2023-11-09,Pending
719,719,XpressBees,2024-03-29,2024-03-31,Delivered
720,720,Ecom Express,2026-08-03,2026-08-10,Delivered
721,721,XpressBees,2023-09-26,2023-09-28,In Transit
722,722,XpressBees,2025-01-17,2025-01-19,Returned
723,723,Delhivery,2023-02-17,2023-02-18,Delivered
724,724,XpressBees,2024-03-27,2024-03-31,Delivered
725,725,XpressBees,2024-04-17,2024-04-21,In Transit
726,726,Delhivery,2023-02-13,2023-02-15,Delivered
727,727,Ecom Express,2025-06-09,2025-06-10,Delivered
728,728,DTDC,2024-05-31,2024-06-02,Delivered
729,729,XpressBees,2023-09-21,2023-09-27,Delivered
730,730,DTDC,2025-11-19,2025-11-23,Delivered
731,731,BlueDart,2026-02-26,2026-03-03,Delivered
732,732,Ecom Express,2026-08-10,2026-08-11,Delivered
733,733,Ecom Express,2023-11-07,2023-11-14,Delivered
734,734,BlueDart,2023-09-27,2023-09-30,Delivered
735,735,DTDC,2026-07-12,2026-07-16,Delivered
736,736,Ecom Express,2026-07-08,2026-07-10,Delivered
737,737,Delhivery,2026-03-28,2026-03-30,Delivered
738,738,Ecom Express,2026-04-11,2026-04-15,Delivered
739,739,Delhivery,2026-10-18,2026-10-21,Delivered
740,740,BlueDart,2024-02-15,2024-02-21,Returned
741,741,Delhivery,2025-04-26,2025-04-30,Delivered
742,742,Delhivery,2026-02-03,2026-02-06,Delivered
743,743,XpressBees,2023-07-31,2023-08-05,Pending
744,744,Delhivery,2024-04-06,2024-04-13,Pending
745,745,XpressBees,2025-12-31,2026-01-07,Delivered
746,746,XpressBees,2026-03-29,2026-03-31,Pending
747,747,Ecom Express,2025-11-19,2025-11-22,Delivered
748,748,Ecom Express,2026-12-06,2026-12-10,In Transit
749,749,Delhivery,2026-06-11,2026-06-18,Delivered
750,750,BlueDart,2023-11-28,2023-12-01,Delivered
751,751,Ecom Express,2023-07-07,2023-07-08,Delivered
752,752,DTDC,2023-03-03,2023-03-06,Delivered
753,753,XpressBees,2024-09-19,2024-09-20,Delivered
754,754,BlueDart,2024-11-02,2024-11-08,Delivered
755,755,Delhivery,2026-05-22,2026-05-27,Delivered
756,756,Delhivery,2025-05-18,2025-05-21,Delivered
757,757,Delhivery,2023-09-09,2023-09-13,Pending
758,758,Delhivery,2025-07-06,2025-07-09,In Transit
759,759,BlueDart,2025-05-23,2025-05-29,Delivered
760,760,Ecom Express,2025-07-22,2025-07-27,Delivered
761,761,Ecom Express,2025-06-02,2025-06-03,Delivered
762,762,DTDC,2025-05-18,2025-05-24,Pending
763,763,Ecom Express,2026-02-22,2026-02-24,Delivered
764,764,DTDC,2023-09-01,2023-09-06,Pending
765,765,Ecom Express,2025-12-12,2025-12-15,Delivered
766,766,Delhivery,2025-08-11,2025-08-12,Delivered
767,767,XpressBees,2026-12-08,2026-12-13,Pending
768,768,Ecom Express,2024-12-31,2025-01-03,Returned
769,769,XpressBees,2023-04-28,2023-05-05,Delivered
770,770,Ecom Express,2026-10-12,2026-10-19,Returned
771,771,Delhivery,2024-03-21,2024-03-28,In Transit
772,772,XpressBees,2026-11-25,2026-12-01,Delivered
773,773,BlueDart,2023-12-03,2023-12-08,In Transit
774,774,Ecom Express,2024-11-06,2024-11-10,Pending
775,775,BlueDart,2025-10-16,2025-10-17,Delivered
776,776,DTDC,2025-04-26,2025-05-03,Delivered
777,777,XpressBees,2023-12-26,2023-12-31,Delivered
778,778,XpressBees,2024-04-18,2024-04-22,Delivered
779,779,XpressBees,2023-02-18,2023-02-23,Delivered
780,780,Delhivery,2024-05-23,2024-05-25,Delivered
781,781,XpressBees,2025-08-04,2025-08-05,Delivered
782,782,BlueDart,2023-04-23,2023-04-29,Returned
783,783,DTDC,2026-09-08,2026-09-13,Delivered
784,784,BlueDart,2026-07-23,2026-07-27,Delivered
785,785,BlueDart,2023-03-26,2023-03-30,Delivered
786,786,Ecom Express,2025-11-12,2025-11-18,Delivered
787,787,BlueDart,2026-02-25,2026-03-03,Delivered
788,788,Ecom Express,2025-01-11,2025-01-12,Delivered
789,789,Delhivery,2026-07-23,2026-07-25,Delivered
790,790,Ecom Express,2024-09-22,2024-09-29,Delivered
791,791,BlueDart,2024-05-31,2024-06-06,Delivered
792,792,BlueDart,2025-01-24,2025-01-28,Delivered
793,793,Ecom Express,2026-09-10,2026-09-15,Delivered
794,794,Delhivery,2023-02-24,2023-03-03,Delivered
795,795,Delhivery,2024-02-02,2024-02-03,Delivered
796,796,Ecom Express,2025-09-22,2025-09-26,Pending
797,797,Ecom Express,2026-06-09,2026-06-14,Pending
798,798,Delhivery,2023-06-14,2023-06-16,Delivered
799,799,BlueDart,2025-08-12,2025-08-15,Delivered
800,800,XpressBees,2025-09-23,2025-09-30,Delivered
801,801,XpressBees,2025-12-15,2025-12-19,Delivered
802,802,Delhivery,2026-10-26,2026-10-31,Delivered
803,803,BlueDart,2026-06-03,2026-06-07,Delivered
804,804,BlueDart,2025-09-17,2025-09-24,Pending
805,805,Delhivery,2025-09-21,2025-09-28,Delivered
806,806,XpressBees,2023-08-25,2023-08-27,Delivered
807,807,XpressBees,2024-01-05,2024-01-06,Pending
808,808,XpressBees,2023-08-24,2023-08-29,Delivered
809,809,Delhivery,2026-04-22,2026-04-23,Delivered
810,810,Delhivery,2024-06-19,2024-06-26,Delivered
811,811,BlueDart,2025-09-28,2025-10-03,In Transit
812,812,BlueDart,2026-12-19,2026-12-26,Delivered
813,813,Ecom Express,2025-05-29,2025-06-03,In Transit
814,814,Delhivery,2024-11-06,2024-11-10,Delivered
815,815,Delhivery,2024-03-15,2024-03-19,Delivered
816,816,BlueDart,2025-06-08,2025-06-10,Pending
817,817,XpressBees,2026-06-19,2026-06-25,Pending
818,818,DTDC,2025-10-27,2025-11-03,In Transit
819,819,BlueDart,2026-04-29,2026-04-30,Delivered
820,820,XpressBees,2024-03-31,2024-04-03,Delivered
821,821,Ecom Express,2025-07-01,2025-07-02,In Transit
822,822,BlueDart,2024-03-24,2024-03-27,Delivered
823,823,DTDC,2023-12-27,2024-01-02,Delivered
824,824,Ecom Express,2025-09-08,2025-09-10,Delivered
825,825,BlueDart,2025-06-04,2025-06-08,Delivered
826,826,Delhivery,2026-05-30,2026-05-31,Delivered
827,827,DTDC,2024-10-04,2024-10-09,Delivered
828,828,BlueDart,2023-01-16,2023-01-20,Pending
829,829,XpressBees,2024-02-28,2024-03-04,Returned
830,830,Delhivery,2023-05-17,2023-05-22,Delivered
831,831,Ecom Express,2025-10-23,2025-10-30,Delivered
832,832,Delhivery,2023-04-02,2023-04-03,Delivered
833,833,Ecom Express,2026-06-19,2026-06-23,Delivered
834,834,XpressBees,2025-07-26,2025-07-27,Pending
835,835,DTDC,2025-10-24,2025-10-25,Delivered
836,836,BlueDart,2026-09-28,2026-09-29,Delivered
837,837,BlueDart,2026-04-09,2026-04-13,Delivered
838,838,Ecom Express,2023-01-20,2023-01-21,Delivered
839,839,BlueDart,2024-04-14,2024-04-21,Delivered
840,840,DTDC,2026-07-19,2026-07-26,Delivered
841,841,DTDC,2023-09-08,2023-09-13,Delivered
842,842,DTDC,2023-04-13,2023-04-15,Delivered
843,843,BlueDart,2024-09-08,2024-09-09,Delivered
844,844,BlueDart,2024-10-21,2024-10-24,Delivered
845,845,Ecom Express,2024-05-07,2024-05-11,Delivered
846,846,BlueDart,2023-12-17,2023-12-24,In Transit
847,847,Delhivery,2026-12-14,2026-12-20,Delivered
848,848,DTDC,2026-05-09,2026-05-15,Delivered
849,849,Delhivery,2023-05-09,2023-05-10,Delivered
850,850,BlueDart,2023-07-25,2023-07-29,Delivered
851,851,BlueDart,2024-06-07,2024-06-09,Delivered
852,852,BlueDart,2024-10-08,2024-10-12,Delivered
853,853,DTDC,2023-01-12,2023-01-15,In Transit
854,854,DTDC,2026-02-06,2026-02-11,Delivered
855,855,BlueDart,2023-11-26,2023-11-28,Delivered
856,856,DTDC,2023-09-10,2023-09-14,Delivered
857,857,DTDC,2023-04-19,2023-04-21,Delivered
858,858,Delhivery,2024-01-22,2024-01-25,Delivered
859,859,DTDC,2024-07-21,2024-07-24,Delivered
860,860,XpressBees,2024-07-21,2024-07-22,Delivered
861,861,DTDC,2025-09-21,2025-09-26,Pending
862,862,Ecom Express,2025-01-17,2025-01-23,Delivered
863,863,DTDC,2025-12-27,2025-12-30,Delivered
864,864,XpressBees,2024-12-15,2024-12-20,Delivered
865,865,Ecom Express,2026-11-29,2026-12-01,Delivered
866,866,DTDC,2025-05-08,2025-05-12,Delivered
867,867,Delhivery,2023-02-28,2023-03-06,Delivered
868,868,DTDC,2024-09-30,2024-10-07,Delivered
869,869,Ecom Express,2025-01-09,2025-01-15,Delivered
870,870,Ecom Express,2024-05-18,2024-05-21,Pending
871,871,BlueDart,2026-08-10,2026-08-14,Delivered
872,872,XpressBees,2026-06-29,2026-07-01,Delivered
873,873,BlueDart,2026-03-06,2026-03-12,Delivered
874,874,Ecom Express,2025-08-06,2025-08-08,Delivered
875,875,XpressBees,2023-10-16,2023-10-18,Delivered
876,876,Ecom Express,2024-09-20,2024-09-21,Delivered
877,877,Delhivery,2026-02-06,2026-02-09,Delivered
878,878,Ecom Express,2023-11-29,2023-12-01,Delivered
879,879,Delhivery,2023-09-16,2023-09-23,In Transit
880,880,DTDC,2023-10-01,2023-10-07,In Transit
881,881,DTDC,2023-11-09,2023-11-11,Delivered
882,882,Delhivery,2026-05-05,2026-05-09,Delivered
883,883,BlueDart,2024-10-02,2024-10-04,Pending
884,884,Delhivery,2025-11-25,2025-11-26,Delivered
885,885,Ecom Express,2024-12-02,2024-12-06,Delivered
886,886,DTDC,2025-02-24,2025-02-25,Delivered
887,887,Ecom Express,2025-12-19,2025-12-25,In Transit
888,888,Ecom Express,2026-06-01,2026-06-07,Delivered
889,889,BlueDart,2026-05-15,2026-05-20,Pending
890,890,BlueDart,2026-11-10,2026-11-16,Delivered
891,891,DTDC,2023-01-06,2023-01-12,Delivered
892,892,DTDC,2026-03-28,2026-04-02,Delivered
893,893,DTDC,2023-05-01,2023-05-07,Pending
894,894,Ecom Express,2023-05-22,2023-05-29,Delivered
895,895,XpressBees,2026-09-10,2026-09-13,In Transit
896,896,BlueDart,2023-03-15,2023-03-17,Delivered
897,897,Ecom Express,2025-10-02,2025-10-09,Delivered
898,898,XpressBees,2025-12-27,2025-12-29,Delivered
899,899,XpressBees,2024-02-15,2024-02-17,Delivered
900,900,Ecom Express,2025-10-29,2025-11-04,Pending
901,901,Delhivery,2025-04-12,2025-04-19,In Transit
902,902,Ecom Express,2025-04-11,2025-04-14,Delivered
