ReturnID,OrderID,ProductID,ReturnReason,ReturnDate,RefundAmount
2182,19714,795,Missing Parts,2023-08-13,21663.32
2183,4077,163,Defective,2026-06-26,11372.84
2184,21098,393,Missing Parts,2024-10-20,21391.86
2185,23140,667,Defective,2025-12-16,13934.18
2186,9950,570,Damaged,2026-11-15,16908.75
2187,17666,151,Defective,2026-09-03,22614.99
2188,2097,586,Defective,2026-02-22,19121.89
2189,6143,839,Damaged,2025-11-23,7846.08
2190,7692,559,Damaged,2023-07-14,22413.8
2191,2799,7,Damaged,2024-02-19,1190.76
2192,12453,821,Defective,2026-06-16,14735.85
2193,663,965,Defective,2023-10-15,12266.92
2194,9464,868,Late Delivery,2024-08-29,11396.47
2195,12675,758,Missing Parts,2023-04-16,2933.49
2196,12613,995,Damaged,2025-06-15,5012.73
2197,4579,878,Damaged,2024-04-21,6889.94
2198,24518,761,Late Delivery,2026-01-08,16463.56
2199,3618,726,Changed Mind,2023-02-25,21934.33
2200,22780,154,Damaged,2026-03-04,7133.85
2201,11757,197,Late Delivery,2026-12-26,11404.99
2202,13047,230,Missing Parts,2024-05-18,13997.59
2203,3357,106,Defective,2026-09-23,5934.18
2204,2186,594,Late Delivery,2025-12-15,12481.4
2205,4160,588,Damaged,2026-03-28,7301.42
2206,22711,671,Wrong Item,2024-09-08,20509.51
2207,7621,831,Missing Parts,2024-05-03,316.6
2208,23595,253,Missing Parts,2023-12-28,6839.79
2209,5580,322,Damaged,2026-07-09,4643.19
2210,15914,87,Damaged,2025-07-10,7966.12
2211,8395,950,Damaged,2024-09-18,12628.84
2212,17170,852,Changed Mind,2026-07-11,18873.85
2213,23378,857,Missing Parts,2024-04-09,2965.57
2214,10747,127,Missing Parts,2023-01-13,22689.15
2215,16574,438,Late Delivery,2023-02-24,18443.03
2216,3134,303,Wrong Item,2024-10-05,8614.08
2217,4279,716,Missing Parts,2026-05-08,4084.03
2218,983,701,Defective,2024-10-10,20421.37
2219,18125,983,Late Delivery,2023-07-06,23987.47
2220,22473,27,Missing Parts,2026-10-20,15277.03
2221,11661,801,Defective,2024-12-22,15543.51
2222,15224,420,Missing Parts,2024-10-08,9795.76
2223,20525,931,Late Delivery,2023-10-19,419.75
2224,1974,592,Late Delivery,2026-08-07,301.96
2225,15539,682,Missing Parts,2026-05-31,3498.89
2226,14420,410,Late Delivery,2024-05-01,22815.1
2227,14579,935,Defective,2025-12-16,2606.62
2228,16926,288,Wrong Item,2026-07-06,24223.7
2229,14742,545,Missing Parts,2023-12-17,13349.42
2230,3244,937,Changed Mind,2025-12-09,15742.18
2231,19208,182,Damaged,2023-03-28,3874.09
2232,18273,555,Late Delivery,2025-03-20,4197.27
2233,3559,626,Wrong Item,2025-02-14,1914.56
2234,18452,542,Missing Parts,2025-08-10,9109.59
2235,5651,512,Damaged,2025-09-23,11008.19
2236,4116,361,Defective,2026-03-02,20081.68
2237,11909,522,Damaged,2024-04-08,13651.03
2238,12277,426,Defective,2025-05-21,20198.14
2239,1964,238,Wrong Item,2025-07-02,12730.43
2240,21567,875,Late Delivery,2023-09-24,6580.44
2241,7514,482,Late Delivery,2024-05-24,18012.11
2242,6465,184,Defective,2024-07-19,24078.63
2243,16604,795,Changed Mind,2024-09-19,22181.56
2244,4313,86,Wrong Item,2024-04-21,24597.69
2245,11740,23,Wrong Item,2026-08-06,1602.72
2246,6827,203,Defective,2024-07-07,13594.97
2247,14413,193,Late Delivery,2024-03-30,996.68
2248,907,276,Defective,2026-07-07,1192.29
2249,2417,92,Changed Mind,2023-11-05,16598.68
2250,18868,218,Wrong Item,2024-12-04,3940.2
2251,13460,444,Late Delivery,2024-04-05,3508.22
2252,17246,605,Damaged,2023-02-19,2824.42
2253,5385,689,Missing Parts,2025-07-11,23935.7
2254,17310,539,Missing Parts,2024-02-08,1964.05
2255,16032,964,Late Delivery,2026-07-31,19281.74
2256,20849,448,Changed Mind,2023-05-09,10215.81
2257,14728,86,Damaged,2026-08-31,18460.58
2258,7137,982,Wrong Item,2023-06-15,12827.51
2259,23308,18,Defective,2026-06-02,16922.29
2260,7467,124,Missing Parts,2026-12-27,15129.4
2261,14700,255,Changed Mind,2024-03-07,656.21
2262,21584,211,Missing Parts,2023-10-08,20539.35
2263,22928,708,Wrong Item,2026-11-28,11007.83
2264,23353,850,Wrong Item,2023-07-03,16300.89
2265,6505,779,Changed Mind,2023-10-14,10000.55
2266,13220,759,Missing Parts,2023-06-13,17357.8
2267,6393,296,Late Delivery,2023-02-15,24756.35
2268,1754,748,Damaged,2025-02-15,11759.57
2269,18834,861,Changed Mind,2026-12-11,1376.27
2270,18633,908,Wrong Item,2024-09-02,8782.1
2271,8697,240,Changed Mind,2025-03-05,9766.08
2272,16490,28,Missing Parts,2024-10-24,19232.18
2273,18999,858,Late Delivery,2023-05-26,18717.37
2274,23427,20,Late Delivery,2025-07-16,7738.71
2275,19637,95,Late Delivery,2024-11-25,9806.61
2276,10341,115,Wrong Item,2026-07-19,19567.11
2277,19676,478,Missing Parts,2025-03-16,2983.55
2278,20116,950,Defective,2023-10-16,14909.36
2279,3030,603,Late Delivery,2024-03-09,3037.33
2280,4812,813,Damaged,2023-03-05,1874.94
2281,3668,634,Missing Parts,2026-10-08,7379.58
2282,9034,976,Late Delivery,2023-05-24,9020.54
2283,2057,220,Defective,2024-08-13,13988.21
2284,6097,194,Late Delivery,2026-03-16,21239.49
2285,5658,68,Changed Mind,2025-04-03,7698.51
2286,4658,172,Damaged,2026-08-04,17872.15
2287,9586,922,Late Delivery,2025-12-15,5483.31
2288,17115,809,Late Delivery,2026-11-26,21915.94
2289,7059,976,Late Delivery,2026-04-11,23927.37
2290,11523,242,Defective,2023-01-17,18661.17
2291,5227,210,Wrong Item,2026-09-04,9201.83
2292,1885,856,Missing Parts,2026-08-08,9296.52
2293,1547,740,Defective,2026-10-19,24063.08
2294,16967,548,Damaged,2025-06-21,11715.88
2295,22812,108,Missing Parts,2024-01-28,12024.2
2296,6842,411,Defective,2026-04-07,10229.48
2297,10223,2,Missing Parts,2024-01-30,19936.4
2298,14768,385,Missing Parts,2026-05-16,6010.58
2299,17236,266,Wrong Item,2024-01-26,8286.1
2300,515,164,Wrong Item,2023-04-12,8213.09
2301,14560,36,Missing Parts,2024-06-07,856.01
2302,18220,893,Defective,2026-10-30,8481.53
2303,5450,315,Missing Parts,2025-03-21,8606.46
2304,18835,491,Late Delivery,2023-02-27,10850.72
2305,9395,971,Damaged,2026-09-30,4889.29
2306,8286,833,Wrong Item,2025-03-28,16186.94
2307,16025,697,Damaged,2025-11-25,22879.48
2308,1945,379,Defective,2025-06-30,5030.88
2309,18525,698,Wrong Item,2026-11-05,23016.5
2310,16576,624,Late Delivery,2026-10-21,2159.78
2311,14365,415,Defective,2026-04-21,9408.07
2312,15195,892,Defective,2026-08-16,2572.67
2313,14620,213,Defective,2023-11-30,19374.9
2314,2385,574,Missing Parts,2023-08-30,3615.41
2315,13841,555,Missing Parts,2025-12-17,5622.42
2316,1190,683,Changed Mind,2023-10-12,7027.28
2317,15562,751,Defective,2027-01-15,5216.4
2318,12876,1,Wrong Item,2026-05-19,3264.25
2319,6840,39,Damaged,2023-01-14,12493.98
2320,712,675,Defective,2023-07-24,17033.31
2321,3174,63,Damaged,2025-08-22,9001.27
2322,2156,39,Missing Parts,2025-03-15,15431.69
2323,23397,884,Late Delivery,2026-05-22,12199.21
2324,2071,419,Defective,2025-06-06,10180.02
2325,5585,812,Wrong Item,2025-03-26,13954.21
2326,19184,165,Wrong Item,2025-12-28,19261.86
2327,1842,322,Damaged,2024-08-24,6251.59
2328,2093,871,Defective,2025-11-24,10399.86
2329,6100,535,Missing Parts,2024-08-14,8945.62
2330,908,813,Defective,2023-05-29,12009.03
2331,2195,179,Missing Parts,2024-08-05,3568.09
2332,12789,141,Defective,2025-08-24,2205.22
2333,20480,553,Wrong Item,2025-12-11,5059.95
2334,21226,338,Damaged,2024-07-20,21069.76
2335,824,20,Changed Mind,2025-09-20,7689.49
2336,11543,59,Wrong Item,2024-11-13,16990.1
2337,12072,740,Wrong Item,2025-07-15,3902.92
2338,4206,814,Wrong Item,2026-05-06,7055.58
2339,10340,289,Missing Parts,2026-03-29,8860.49
2340,20,618,Wrong Item,2026-09-26,9907.7
2341,21230,188,Damaged,2023-04-05,14250.68
2342,10548,957,Late Delivery,2023-11-05,2430.63
2343,440,350,Wrong Item,2024-09-18,15190.16
2344,23552,380,Missing Parts,2023-05-27,6443.37
2345,23871,989,Damaged,2025-09-29,4148.21
2346,18763,411,Damaged,2024-09-26,13581.27
2347,24039,323,Late Delivery,2026-01-08,17487.12
2348,10299,308,Wrong Item,2024-04-05,14263.8
2349,24682,811,Missing Parts,2024-05-11,12985.76
2350,11767,474,Late Delivery,2025-09-07,13525.26
2351,14510,831,Changed Mind,2023-04-13,13519.76
2352,22760,825,Missing Parts,2023-02-09,9852.62
2353,20044,319,Late Delivery,2024-06-02,16942.02
2354,23506,862,Missing Parts,2024-02-27,13393.94
2355,10280,581,Changed Mind,2026-06-25,22899.95
2356,12636,209,Missing Parts,2026-05-22,2063.85
2357,16882,461,Missing Parts,2026-12-01,19799.94
2358,7678,434,Late Delivery,2024-12-05,16728.49
2359,5777,981,Defective,2025-06-01,22893.32
2360,15013,101,Defective,2025-12-13,8364.7
2361,4513,732,Missing Parts,2025-04-15,24976.38
2362,13149,869,Wrong Item,2024-12-01,14736.22
2363,5558,410,Changed Mind,2026-12-21,15773.27
2364,5984,515,Missing Parts,2026-01-16,11167.05
2365,14121,475,Wrong Item,2023-07-13,976.92
2366,22886,744,Damaged,2025-03-25,6166.45
2367,3389,10,Missing Parts,2026-11-12,3678.68
2368,9807,252,Wrong Item,2026-09-20,24590.01
2369,12797,467,Changed Mind,2026-12-10,14984.47
2370,22877,985,Late Delivery,2023-11-01,11468.6
2371,6998,532,Missing Parts,2026-12-03,11752.37
2372,14994,28,Missing Parts,2023-03-27,11338.24
2373,22742,84,Defective,2025-07-17,17997.84
2374,10096,183,Changed Mind,2024-06-10,22468.68
2375,4645,676,Damaged,2025-07-03,24842.83
2376,23668,71,Missing Parts,2026-08-14,5094.1
2377,23534,329,Defective,2023-06-26,12978.89
2378,8442,115,Missing Parts,2025-07-18,22092.17
2379,19771,483,Late Delivery,2024-10-16,16704.53
2380,2725,652,Damaged,2025-04-14,11053.19
2381,19906,992,Defective,2024-03-18,10703.54
2382,21025,94,Wrong Item,2024-12-14,11309.88
2383,15443,572,Damaged,2026-09-17,12753.57
2384,23394,929,Defective,2024-06-11,18446.03
2385,24049,675,Defective,2025-08-06,20188.07
2386,22755,446,Late Delivery,2024-03-06,15203.4
2387,9372,304,Changed Mind,2024-12-09,17965.59
2388,2970,236,Changed Mind,2026-01-05,10768.18
2389,4850,240,Missing Parts,2025-12-07,18344.26
2390,5758,206,Damaged,2024-06-20,1329.04
2391,6951,726,Defective,2024-06-02,13879.16
2392,5883,323,Defective,2026-06-11,7695.52
2393,6554,994,Missing Parts,2026-01-29,12539.36
2394,20468,389,Damaged,2024-11-18,5507.16
2395,18749,646,Defective,2026-11-03,17958.7
2396,22576,939,Missing Parts,2026-05-07,3297.94
2397,21747,814,Damaged,2023-11-19,8097.4
2398,11023,847,Missing Parts,2023-11-26,16028.07
2399,15620,401,Missing Parts,2023-06-03,16463.33
2400,21444,251,Missing Parts,2023-10-15,9350.16
2401,5560,552,Damaged,2026-05-01,5799.32
2402,15720,688,Changed Mind,2024-05-29,8767.46
2403,22894,973,Changed Mind,2025-09-28,10359.6
2404,664,837,Late Delivery,2024-08-16,19878.97
2405,6229,732,Changed Mind,2026-05-27,16978.82
2406,18171,683,Defective,2025-12-27,8205.73
2407,21790,919,Damaged,2024-09-30,20986.3
2408,14099,897,Wrong Item,2026-06-25,24186.85
2409,14972,43,Late Delivery,2023-09-30,11836.22
2410,20677,702,Late Delivery,2025-08-01,13737.28
2411,1093,92,Late Delivery,2023-12-01,2433.82
2412,7065,328,Changed Mind,2026-07-25,16931.97
2413,11611,625,Late Delivery,2023-08-03,342.91
2414,21037,202,Defective,2023-03-10,9222.42
2415,1982,335,Defective,2025-01-17,1271.93
2416,1396,31,Late Delivery,2025-11-03,19492.44
2417,5700,622,Damaged,2024-04-17,12567.17
2418,8169,406,Late Delivery,2026-07-12,2253.36
2419,11129,877,Late Delivery,2024-07-06,19700.06
2420,8377,529,Defective,2025-01-10,9273.78
2421,7470,782,Damaged,2023-04-09,18626.92
2422,4368,800,Wrong Item,2024-08-12,16972.79
2423,1161,736,Wrong Item,2025-12-12,20188.59
2424,13521,329,Late Delivery,2023-07-24,1524.3
2425,10076,983,Changed Mind,2025-01-03,12887.35
2426,5497,253,Wrong Item,2023-03-05,22608.89
2427,5480,171,Wrong Item,2025-06-02,17485.26
2428,23668,700,Late Delivery,2026-08-17,7339.77
2429,14382,440,Defective,2023-10-17,6552.08
2430,3496,985,Late Delivery,2025-09-04,13569.26
2431,4363,340,Late Delivery,2023-01-18,2900.88
2432,12482,975,Changed Mind,2023-09-19,14628.81
2433,10985,997,Missing Parts,2024-06-23,3862.93
2434,3117,325,Missing Parts,2023-08-02,23995.93
2435,20360,411,Defective,2024-06-10,11916.74
2436,1697,274,Changed Mind,2023-02-25,22553.51
2437,12212,457,Damaged,2026-05-26,7843.63
2438,19863,585,Damaged,2026-08-04,14069.51
2439,20689,678,Wrong Item,2026-09-05,7923.49
2440,5091,244,Changed Mind,2024-01-22,4032.01
2441,16845,682,Defective,2023-03-16,6557.28
2442,20535,680,Wrong Item,2023-11-07,9588.7
2443,2670,877,Defective,2026-01-24,13239.46
2444,4128,748,Wrong Item,2023-07-06,2788.38
2445,12348,993,Changed Mind,2026-04-09,12101.09
2446,17506,199,Missing Parts,2026-03-05,20531.58
2447,13980,396,Missing Parts,2025-05-20,24796.03
2448,23608,894,Defective,2023-06-28,9402.96
2449,18985,890,Damaged,2026-07-18,6386.91
2450,24045,918,Missing Parts,2023-07-09,6818.08
2451,3097,263,Late Delivery,2026-11-14,24775.2
2452,22783,403,Defective,2026-10-29,7854.84
2453,13237,978,Late Delivery,2023-05-25,4269.05
2454,1894,697,Damaged,2025-08-12,18961.07
2455,18106,156,Damaged,2027-01-14,8248.18
2456,529,261,Wrong Item,2024-04-17,5874.76
2457,23696,728,Wrong Item,2023-09-28,14412.3
2458,12569,554,Late Delivery,2023-05-19,11061.16
2459,7564,848,Late Delivery,2025-07-25,13669.77
2460,17905,389,Missing Parts,2023-04-09,3300.29
2461,10687,288,Damaged,2023-12-11,22945.15
2462,20617,241,Wrong Item,2024-01-05,18158.25
2463,20718,297,Late Delivery,2027-01-02,3575.86
2464,20694,493,Damaged,2023-08-12,16106.61
2465,21021,196,Missing Parts,2024-12-16,1570.52
2466,10734,285,Defective,2023-04-30,16168.59
2467,1373,252,Defective,2026-02-13,14349.23
2468,2204,65,Wrong Item,2024-04-19,15675.35
2469,23999,508,Damaged,2026-06-29,15139.73
2470,11682,275,Defective,2026-02-09,3051.61
2471,1999,678,Changed Mind,2025-06-06,11727.28
2472,10018,624,Changed Mind,2026-12-03,12524.29
2473,18753,854,Defective,2024-05-07,22709.47
2474,24705,182,Late Delivery,2023-04-11,16098.34
2475,14717,430,Missing Parts,2024-01-16,9148.1
2476,7458,897,Damaged,2026-01-10,4685.88
2477,1803,529,Wrong Item,2025-01-27,8876.47
2478,15165,728,Missing Parts,2024-06-19,8662.34
2479,1193,362,Wrong Item,2024-08-22,6184.66
2480,5658,374,Changed Mind,2025-04-12,7529.37
2481,14794,276,Changed Mind,2025-03-06,14255.36
2482,3081,394,Wrong Item,2026-06-22,8252.66
2483,20855,788,Missing Parts,2025-02-14,13925.6
2484,11120,707,Defective,2026-06-08,16000.82
2485,5870,991,Wrong Item,2023-01-17,19081.46
2486,19869,819,Defective,2023-10-31,16261.44
2487,21291,672,Changed Mind,2024-08-02,22138.89
2488,8799,446,Missing Parts,2026-02-04,5947.52
2489,1600,62,Late Delivery,2025-09-10,17449.18
2490,7941,407,Missing Parts,2026-10-27,5077.76
2491,20951,94,Damaged,2025-08-18,8974.27
2492,24810,898,Late Delivery,2024-03-07,21687.66
2493,5357,504,Changed Mind,2024-09-18,2067.26
2494,9971,739,Wrong Item,2026-03-03,16952.77
2495,22132,556,Late Delivery,2023-10-29,24495.11
2496,5225,760,Changed Mind,2023-11-12,2188.08
2497,11891,680,Late Delivery,2023-07-01,5209.85
2498,6675,416,Damaged,2024-07-28,24501.38
2499,23603,203,Missing Parts,2026-02-08,24068.23
2500,18338,32,Missing Parts,2024-09-28,6953.93
2501,23876,993,Defective,2026-02-09,9287.8
2502,5554,713,Wrong Item,2025-03-17,14058.08
2503,7741,697,Defective,2025-12-12,15694.24
2504,6513,157,Defective,2026-02-06,10151.23
2505,197,663,Damaged,2025-01-28,10895.93
2506,2077,820,Damaged,2023-05-02,17284.67
2507,24107,15,Wrong Item,2024-03-23,19332.2
2508,8051,435,Wrong Item,2024-05-13,1608.1
2509,23484,13,Missing Parts,2025-12-06,15850.08
2510,5477,127,Wrong Item,2023-09-21,9491.16
2511,4044,586,Changed Mind,2024-07-15,1235.5
2512,18329,250,Missing Parts,2025-05-25,20560.33
2513,7631,628,Wrong Item,2025-03-11,16917.34
2514,12135,534,Damaged,2024-12-30,16478.5
2515,12471,461,Wrong Item,2023-06-30,17243.82
2516,23692,258,Missing Parts,2024-04-22,13064.49
2517,14134,967,Damaged,2025-10-13,213.32
2518,17747,86,Defective,2025-05-03,4505.02
2519,21142,665,Wrong Item,2026-06-25,22778.32
2520,13568,151,Late Delivery,2023-09-26,22736.97
2521,3679,623,Late Delivery,2023-07-10,8009.19
2522,445,801,Missing Parts,2023-04-30,11402.55
2523,21510,773,Late Delivery,2026-10-27,14049.97
2524,18694,810,Missing Parts,2025-04-29,13771.27
2525,13326,633,Changed Mind,2026-03-13,419.08
2526,1350,454,Changed Mind,2026-11-16,15438.66
2527,20485,849,Defective,2025-06-29,1128.24
2528,20870,438,Missing Parts,2023-10-14,306.17
2529,7651,82,Wrong Item,2026-01-02,6321.77
2530,17899,168,Wrong Item,2027-01-14,24004.65
2531,23043,466,Missing Parts,2024-02-23,1848.61
2532,14232,299,Changed Mind,2025-04-21,9395.19
2533,11451,951,Wrong Item,2024-06-11,11200.89
2534,19467,901,Changed Mind,2024-12-19,19999.53
2535,2149,607,Wrong Item,2025-02-10,12645.46
2536,153,56,Wrong Item,2023-02-21,7993.42
2537,2499,839,Missing Parts,2023-09-06,7803.92
2538,21030,104,Wrong Item,2026-06-28,6705.14
2539,24063,274,Missing Parts,2023-02-28,18221.57
2540,23918,658,Defective,2025-06-10,16549.68
2541,2278,46,Damaged,2023-02-16,24132.21
2542,17217,371,Defective,2025-02-08,2029.43
2543,2466,570,Missing Parts,2025-02-09,13177.85
2544,15945,152,Wrong Item,2023-11-07,18259.12
2545,19291,660,Damaged,2023-08-22,16563.66
2546,7079,61,Defective,2024-10-06,20232.76
2547,14686,303,Wrong Item,2024-03-21,11765.14
2548,9738,110,Changed Mind,2025-01-16,15183.65
2549,21374,691,Defective,2025-08-12,1504.22
2550,760,674,Late Delivery,2025-08-03,630.0
2551,4912,28,Late Delivery,2026-04-03,6933.25
2552,9115,209,Missing Parts,2023-12-09,6220.02
2553,2150,351,Changed Mind,2026-08-04,24605.89
2554,11348,477,Missing Parts,2024-11-09,13324.39
2555,9015,978,Defective,2025-07-04,16102.75
2556,10928,928,Changed Mind,2024-08-22,17700.44
2557,9466,776,Missing Parts,2025-02-07,4787.55
2558,12343,155,Wrong Item,2025-09-03,12321.94
2559,3395,429,Damaged,2024-12-04,16684.56
2560,10817,886,Missing Parts,2025-06-30,11602.45
2561,18180,145,Damaged,2026-10-26,18160.51
2562,6754,844,Damaged,2023-09-28,18279.29
2563,3153,32,Late Delivery,2023-10-03,12143.67
2564,3814,112,Changed Mind,2025-08-12,8282.63
2565,3484,70,Missing Parts,2023-10-22,21103.79
2566,22420,773,Missing Parts,2023-08-03,16806.72
2567,12277,13,Wrong Item,2025-05-05,4947.95
2568,12032,734,Damaged,2026-07-19,17402.64
2569,456,45,Wrong Item,2026-07-19,1542.17
2570,4041,299,Changed Mind,2024-02-01,19861.64
2571,24727,972,Damaged,2024-10-11,15438.98
2572,3832,984,Defective,2023-01-29,2752.61
2573,24972,769,Damaged,2026-01-17,23123.87
2574,16485,445,Damaged,2026-08-02,9620.73
2575,23174,538,Changed Mind,2025-08-14,23991.92
2576,11720,617,Missing Parts,2025-07-25,22266.07
2577,16222,297,Late Delivery,2023-10-05,5761.31
2578,24241,83,Wrong Item,2025-06-16,19274.86
2579,20670,131,Missing Parts,2024-02-20,18353.86
2580,17939,981,Missing Parts,2024-12-27,6138.07
2581,8538,845,Changed Mind,2025-04-12,10871.24
2582,18832,292,Damaged,2026-07-15,19035.71
2583,15599,756,Missing Parts,2025-03-17,19233.26
2584,13406,300,Defective,2025-07-31,7399.41
2585,21280,213,Defective,2023-12-24,12623.79
2586,5555,19,Missing Parts,2024-06-17,9711.78
2587,7803,82,Wrong Item,2026-05-02,16238.14
2588,18676,875,Late Delivery,2024-11-17,184.27
2589,5371,126,Late Delivery,2026-08-22,14794.12
2590,18612,528,Changed Mind,2024-04-06,21419.4
2591,20240,282,Late Delivery,2023-01-24,24125.87
2592,7650,341,Wrong Item,2025-09-07,11226.0
2593,13406,67,Late Delivery,2025-07-24,21965.76
2594,13530,503,Late Delivery,2025-05-23,6539.43
2595,7802,458,Missing Parts,2025-03-08,2815.24
2596,24832,557,Missing Parts,2023-01-13,20247.45
2597,17569,739,Late Delivery,2025-06-13,12744.0
2598,19189,245,Late Delivery,2026-12-12,7803.35
2599,23328,50,Wrong Item,2025-10-18,24351.63
2600,2180,873,Missing Parts,2023-04-01,18160.73
2601,19051,456,Changed Mind,2025-12-17,23102.05
2602,19505,284,Defective,2025-11-23,6593.48
2603,21850,356,Changed Mind,2024-01-07,24897.59
2604,9349,69,Defective,2026-08-11,24675.23
2605,1100,423,Late Delivery,2025-03-08,11596.83
2606,20495,122,Wrong Item,2027-01-17,22798.68
2607,24420,931,Defective,2024-01-31,21895.91
2608,13273,823,Wrong Item,2024-11-22,11684.41
2609,19895,119,Wrong Item,2025-06-09,8381.29
2610,19262,493,Changed Mind,2023-06-09,17789.07
2611,1684,224,Damaged,2024-11-04,19460.19
2612,10252,370,Wrong Item,2025-10-12,21904.81
2613,10785,742,Defective,2026-02-08,20854.45
2614,19285,258,Late Delivery,2026-02-06,23699.95
2615,10569,303,Damaged,2023-03-20,22389.42
2616,23513,129,Defective,2026-06-05,551.05
2617,14871,226,Wrong Item,2024-07-17,2808.18
2618,3467,585,Late Delivery,2024-10-21,15378.05
2619,15850,195,Missing Parts,2026-04-01,2973.76
2620,22266,284,Missing Parts,2026-04-03,21168.78
2621,8497,510,Late Delivery,2024-08-06,642.66
2622,18239,428,Changed Mind,2026-04-01,4552.79
2623,12244,90,Late Delivery,2026-06-06,3269.66
2624,16571,616,Changed Mind,2024-09-25,4925.89
2625,10881,516,Damaged,2025-10-25,6898.76
2626,12324,280,Missing Parts,2025-09-19,19399.5
2627,13796,992,Wrong Item,2023-12-29,5290.02
2628,15341,109,Wrong Item,2026-10-07,16644.87
2629,3563,557,Wrong Item,2025-01-29,15316.49
2630,4135,550,Defective,2024-05-13,5358.08
2631,3253,244,Changed Mind,2023-03-26,6418.99
2632,8446,565,Wrong Item,2026-12-24,17795.92
2633,21361,636,Wrong Item,2023-05-13,20090.56
2634,13741,40,Changed Mind,2026-08-29,24648.48
2635,20208,569,Wrong Item,2025-01-11,6781.53
2636,19892,506,Missing Parts,2024-07-13,16066.45
2637,6910,59,Damaged,2023-07-28,6800.28
2638,18077,361,Damaged,2026-01-15,23067.79
2639,2370,557,Missing Parts,2025-10-06,8525.66
2640,8705,555,Late Delivery,2023-10-13,23520.92
2641,14303,340,Wrong Item,2026-07-20,21147.54
2642,9952,167,Missing Parts,2023-11-07,3948.01
2643,24853,732,Changed Mind,2025-10-19,21413.82
2644,596,997,Changed Mind,2025-02-01,2291.9
2645,11444,536,Missing Parts,2025-05-16,21002.33
2646,18416,959,Defective,2025-01-04,19642.25
2647,15103,791,Damaged,2026-12-11,22564.86
2648,897,462,Wrong Item,2025-10-15,22798.72
2649,17997,79,Defective,2024-06-26,1097.46
2650,6881,417,Wrong Item,2024-05-28,23459.97
2651,12578,430,Wrong Item,2025-12-23,7533.18
2652,13531,489,Changed Mind,2023-05-27,4004.75
2653,4669,909,Wrong Item,2023-12-21,1090.75
2654,3949,626,Late Delivery,2023-07-11,21960.54
2655,8883,407,Missing Parts,2026-10-19,16985.03
2656,6663,114,Defective,2025-03-27,10576.88
2657,12730,764,Wrong Item,2023-04-16,19187.1
2658,22144,137,Defective,2025-11-04,6252.76
2659,11442,537,Late Delivery,2024-09-22,7448.0
2660,12338,53,Changed Mind,2023-07-06,14014.86
2661,9759,385,Damaged,2026-10-11,15955.31
2662,6270,387,Defective,2024-09-08,4446.36
2663,3484,232,Damaged,2023-10-16,12450.59
2664,21035,220,Wrong Item,2025-10-11,23143.97
2665,1089,450,Damaged,2026-08-30,4055.79
2666,11326,107,Defective,2026-07-24,4393.03
2667,470,328,Missing Parts,2026-04-14,8691.33
2668,4222,675,Damaged,2026-02-26,6445.21
2669,14056,433,Wrong Item,2024-03-30,24176.87
2670,7531,791,Changed Mind,2025-12-01,8634.72
2671,11898,719,Late Delivery,2025-08-06,5621.04
2672,6851,210,Changed Mind,2025-05-05,24522.93
2673,19967,907,Damaged,2023-10-28,20528.66
2674,5674,159,Defective,2026-02-22,8231.82
2675,12795,2,Late Delivery,2024-02-26,13432.66
2676,12297,374,Defective,2023-02-08,3260.0
2677,4471,62,Defective,2026-08-19,670.9
2678,17816,411,Defective,2026-04-14,23802.77
2679,8727,892,Late Delivery,2024-03-13,8924.72
2680,14827,663,Missing Parts,2023-08-01,13938.11
2681,7537,230,Missing Parts,2026-11-09,16398.21
2682,9035,662,Wrong Item,2026-12-28,8980.65
2683,19847,478,Defective,2024-06-06,2880.31
2684,22025,173,Damaged,2026-11-04,22762.89
2685,17373,961,Late Delivery,2025-02-07,23172.87
2686,12893,934,Defective,2024-04-27,6831.18
2687,17852,960,Damaged,2026-10-09,3777.37
2688,20966,838,Damaged,2025-08-16,634.31
2689,2002,495,Missing Parts,2025-08-18,9867.88
2690,430,832,Defective,2025-04-30,24685.98
2691,24479,678,Missing Parts,2025-06-17,475.09
2692,6012,546,Defective,2023-03-06,3728.87
2693,21219,42,Defective,2025-08-26,5176.26
2694,14209,123,Damaged,2024-02-11,17672.56
2695,3030,974,Defective,2024-03-09,14173.13
2696,21390,97,Defective,2026-02-25,17381.61
2697,7386,898,Changed Mind,2026-04-13,8195.34
2698,19527,73,Wrong Item,2026-08-17,23253.66
2699,16134,989,Damaged,2024-06-18,20357.92
2700,1427,270,Wrong Item,2024-01-05,23697.76
2701,6779,454,Late Delivery,2025-09-19,21629.66
2702,4422,995,Missing Parts,2024-11-26,8603.85
2703,11273,571,Late Delivery,2027-01-14,12094.28
2704,2446,697,Late Delivery,2026-01-02,769.14
2705,22183,167,Wrong Item,2027-01-13,14570.38
2706,20035,170,Defective,2023-06-11,13141.06
2707,1144,186,Missing Parts,2023-02-13,10381.17
2708,20136,150,Damaged,2025-07-30,13265.74
2709,14917,106,Late Delivery,2024-07-07,8752.64
2710,25,125,Changed Mind,2024-08-15,18411.19
2711,24790,183,Wrong Item,2024-06-24,13519.47
2712,23523,752,Late Delivery,2023-03-04,1936.91
2713,18031,595,Damaged,2026-09-20,13697.52
2714,1991,48,Missing Parts,2023-03-21,1561.65
2715,3113,247,Defective,2024-02-25,20886.08
2716,6906,237,Wrong Item,2024-08-09,21490.25
