SessionID,CustomerID,VisitDate,Device,TrafficSource,SessionDuration_Min,PagesViewed,Purchased
468,4528,2025-01-09,Desktop,Organic,2.33,13,No
469,3942,2026-12-25,Mobile,Instagram,26.19,11,No
470,1054,2025-12-18,Tablet,Organic,24.06,15,No
471,2729,2026-03-06,Tablet,Google Ads,26.32,9,No
472,4264,2023-10-01,Tablet,Referral,4.09,8,No
473,1662,2024-11-04,Mobile,Organic,14.96,7,No
474,2435,2026-09-21,Desktop,Direct,26.68,11,No
475,2978,2026-09-24,Desktop,Google Ads,43.76,5,No
476,4395,2026-07-16,Desktop,Direct,23.17,3,Yes
477,4399,2023-09-03,Desktop,Instagram,34.98,3,No
478,2735,2026-04-18,Desktop,Instagram,11.7,8,No
479,4657,2025-04-10,Desktop,Facebook,37.71,10,No
480,4654,2026-09-28,Desktop,Instagram,42.67,11,No
481,2045,2025-03-11,Desktop,Instagram,6.71,3,No
482,1068,2026-01-15,Tablet,Organic,25.19,11,No
483,3296,2026-09-14,Tablet,Facebook,12.51,11,Yes
484,435,2025-05-26,Tablet,Email,30.94,3,No
485,4668,2025-02-02,Mobile,Facebook,21.92,12,Yes
486,4748,2023-09-21,Mobile,Google Ads,25.31,14,Yes
487,419,2023-11-14,Mobile,Referral,40.32,7,Yes
488,3142,2023-12-04,Tablet,Instagram,23.06,4,No
489,4072,2024-08-20,Mobile,Organic,39.99,8,No
490,3843,2023-12-01,Tablet,Organic,36.94,12,No
491,2855,2025-09-04,Desktop,Google Ads,30.2,12,No
492,2706,2025-03-29,Tablet,Google Ads,9.79,15,No
493,3414,2025-05-21,Tablet,Google Ads,5.5,13,Yes
494,3189,2023-03-16,Tablet,Facebook,4.14,2,No
495,793,2025-11-27,Tablet,Referral,23.51,7,No
496,4746,2023-07-03,Mobile,Referral,41.55,8,No
497,52,2025-02-25,Mobile,Direct,9.0,3,Yes
498,236,2023-07-12,Desktop,Referral,14.33,8,No
499,1334,2024-07-28,Tablet,Google Ads,1.74,7,No
500,4001,2023-04-01,Tablet,Google Ads,20.29,9,No
501,2375,2025-02-16,Desktop,Organic,44.09,10,Yes
502,4423,2024-08-08,Tablet,Referral,11.6,8,No
503,978,2024-09-26,Desktop,Organic,39.95,11,No
504,4770,2026-04-06,Mobile,Email,1.45,7,No
505,1537,2023-12-06,Desktop,Facebook,6.94,7,Yes
506,1859,2026-08-24,Mobile,Email,40.15,11,No
507,289,2025-08-31,Desktop,Organic,2.2,2,Yes
508,3399,2023-06-28,Desktop,Google Ads,36.21,5,No
509,3546,2023-01-05,Tablet,Direct,33.84,15,Yes
510,2963,2024-05-26,Desktop,Instagram,3.14,4,No
511,2291,2026-10-18,Desktop,Organic,38.91,7,No
512,2674,2023-02-08,Mobile,Email,22.73,2,Yes
513,844,2024-08-25,Mobile,Instagram,21.87,11,No
514,4714,2026-04-11,Mobile,Organic,13.11,4,No
515,3750,2023-12-25,Tablet,Email,8.21,5,No
516,4590,2025-07-18,Mobile,Email,11.72,13,No
517,2775,2024-10-17,Desktop,Referral,31.06,3,No
518,2202,2025-07-03,Desktop,Direct,19.86,2,No
519,229,2023-12-30,Tablet,Email,33.7,12,No
520,2389,2025-09-21,Mobile,Google Ads,4.09,6,No
521,2737,2023-08-10,Tablet,Direct,11.09,3,No
522,381,2023-04-15,Tablet,Google Ads,25.21,2,No
523,4880,2026-09-13,Mobile,Instagram,12.82,13,No
524,3198,2025-01-03,Desktop,Google Ads,31.74,4,No
525,3096,2025-01-13,Desktop,Email,36.48,3,No
526,1592,2023-07-26,Tablet,Facebook,23.28,4,No
527,1391,2025-11-12,Tablet,Email,39.1,2,No
528,2877,2026-05-20,Tablet,Organic,43.01,6,No
529,266,2024-12-12,Mobile,Google Ads,30.17,12,No
530,4418,2025-10-08,Tablet,Email,35.8,5,No
531,4223,2026-02-13,Mobile,Referral,27.03,12,No
532,41,2025-03-03,Mobile,Direct,18.33,2,No
533,3086,2024-07-01,Mobile,Organic,11.4,2,No
534,236,2026-03-11,Desktop,Instagram,5.73,14,No
535,4692,2024-05-09,Mobile,Email,24.09,6,Yes
536,1409,2023-01-03,Tablet,Email,25.6,14,No
537,2890,2023-12-12,Desktop,Referral,7.99,13,No
538,3025,2026-08-21,Tablet,Instagram,11.58,11,Yes
539,3282,2025-03-11,Desktop,Referral,5.79,9,No
540,3258,2026-02-07,Tablet,Email,35.41,12,No
541,651,2023-04-20,Desktop,Direct,21.1,12,No
542,2096,2026-07-02,Mobile,Facebook,22.78,9,No
543,272,2023-01-05,Tablet,Google Ads,10.09,7,No
544,7,2024-05-20,Mobile,Google Ads,23.02,1,No
545,1269,2024-04-09,Tablet,Email,44.06,9,No
546,830,2023-12-22,Mobile,Organic,18.49,13,No
547,4888,2024-05-03,Desktop,Google Ads,22.82,8,Yes
548,2934,2024-06-14,Desktop,Google Ads,30.37,15,No
549,1878,2026-05-22,Mobile,Organic,24.97,7,No
550,4726,2026-12-09,Mobile,Instagram,35.87,12,No
551,1899,2026-06-17,Mobile,Organic,18.65,12,No
552,1582,2023-06-27,Tablet,Referral,44.96,12,No
553,142,2023-09-19,Mobile,Facebook,41.87,15,No
554,650,2026-06-24,Tablet,Email,17.49,8,No
555,1382,2025-07-09,Mobile,Organic,2.35,2,Yes
556,2635,2026-11-25,Tablet,Instagram,23.77,4,No
557,774,2025-07-10,Tablet,Google Ads,3.51,3,Yes
558,2701,2024-07-12,Desktop,Direct,8.15,12,No
559,2860,2024-01-09,Mobile,Direct,33.85,6,No
560,4817,2024-11-27,Desktop,Organic,9.53,14,No
561,2369,2025-05-23,Desktop,Google Ads,31.18,2,No
562,2867,2024-02-07,Mobile,Direct,26.44,1,No
563,1098,2026-06-13,Tablet,Email,13.52,13,No
564,3709,2026-06-28,Mobile,Organic,21.88,14,No
565,2267,2024-05-06,Mobile,Facebook,34.05,3,No
566,1836,2023-08-29,Mobile,Organic,25.77,7,No
567,2027,2026-05-30,Desktop,Instagram,18.15,6,No
568,2917,2026-08-26,Tablet,Facebook,8.09,11,No
569,1527,2026-11-06,Desktop,Direct,40.1,7,No
570,3270,2025-08-18,Mobile,Direct,7.56,12,No
571,1170,2023-04-24,Tablet,Organic,31.7,5,No
572,709,2025-05-16,Tablet,Email,4.84,8,Yes
573,2521,2023-05-22,Mobile,Instagram,32.37,7,Yes
574,3621,2023-08-29,Mobile,Email,40.59,8,No
575,325,2023-04-11,Desktop,Organic,1.26,1,No
576,4634,2026-11-11,Desktop,Organic,28.8,11,No
577,873,2024-05-10,Desktop,Google Ads,7.41,2,No
578,3614,2024-11-10,Desktop,Direct,43.5,2,No
579,3382,2023-04-02,Tablet,Organic,9.02,12,No
580,2708,2025-04-07,Desktop,Direct,2.89,10,No
581,642,2025-09-06,Mobile,Instagram,41.93,6,No
582,290,2023-11-15,Tablet,Google Ads,26.97,11,No
583,4830,2026-09-20,Mobile,Direct,40.95,11,No
584,2081,2025-09-02,Desktop,Direct,30.86,15,No
585,64,2023-09-07,Tablet,Instagram,43.66,15,No
586,4647,2024-07-20,Tablet,Google Ads,31.49,15,No
587,2195,2023-01-08,Tablet,Referral,32.22,6,Yes
588,2627,2026-04-26,Tablet,Google Ads,42.35,14,Yes
589,1736,2024-04-06,Tablet,Facebook,6.51,3,No
590,4547,2025-06-04,Mobile,Organic,1.37,1,No
591,3904,2025-08-25,Desktop,Referral,32.55,6,No
592,2800,2026-08-31,Desktop,Facebook,9.38,13,No
593,3304,2025-12-12,Tablet,Email,22.63,15,No
594,3226,2024-04-04,Desktop,Direct,40.67,15,No
595,4929,2023-04-18,Desktop,Organic,20.54,11,No
596,2186,2023-10-25,Desktop,Google Ads,11.39,4,No
597,4811,2023-07-19,Mobile,Direct,16.47,2,No
598,2862,2025-11-05,Tablet,Email,10.36,15,Yes
599,504,2026-09-20,Tablet,Referral,21.51,5,No
600,2932,2024-10-09,Mobile,Facebook,44.71,3,No
601,454,2024-02-06,Desktop,Google Ads,12.54,15,No
602,2263,2026-02-26,Mobile,Facebook,6.44,9,No
603,3892,2025-06-23,Desktop,Email,24.12,4,No
604,4212,2023-11-25,Desktop,Google Ads,22.96,15,Yes
605,1214,2024-07-12,Mobile,Organic,10.17,15,No
606,2895,2023-10-24,Tablet,Referral,1.96,6,No
607,2724,2023-02-15,Desktop,Email,23.53,6,Yes
608,4096,2025-10-09,Mobile,Instagram,18.83,1,No
609,230,2024-05-29,Mobile,Google Ads,24.42,5,Yes
610,4953,2023-04-13,Tablet,Facebook,16.41,2,No
611,3188,2023-05-07,Mobile,Direct,32.94,6,Yes
612,3533,2026-11-21,Desktop,Referral,31.81,3,No
613,3998,2023-06-30,Desktop,Referral,0.67,15,No
614,3988,2024-07-23,Tablet,Email,4.4,13,No
615,2478,2025-09-02,Mobile,Facebook,29.12,12,No
616,3518,2026-12-22,Mobile,Email,10.74,15,No
617,675,2023-09-06,Desktop,Email,14.94,6,No
618,1342,2024-07-27,Tablet,Facebook,37.44,3,No
619,3568,2026-03-09,Mobile,Google Ads,8.75,13,No
620,3667,2026-04-24,Tablet,Email,32.8,7,No
621,1033,2026-01-31,Desktop,Direct,17.39,9,No
622,932,2026-11-22,Mobile,Instagram,16.8,7,No
623,3959,2024-02-06,Desktop,Instagram,43.39,8,No
624,4263,2023-03-02,Tablet,Organic,5.37,3,Yes
625,4330,2023-02-01,Tablet,Instagram,35.38,15,No
626,3948,2025-01-31,Desktop,Email,35.21,14,No
627,2028,2023-05-21,Desktop,Organic,14.03,13,Yes
628,2225,2024-10-18,Mobile,Facebook,37.21,1,Yes
629,4494,2025-04-28,Desktop,Google Ads,7.25,14,Yes
630,2337,2024-03-13,Mobile,Instagram,32.96,8,No
631,4308,2025-08-06,Desktop,Instagram,14.67,9,Yes
632,2065,2024-01-16,Desktop,Referral,40.45,8,Yes
633,435,2026-04-29,Tablet,Instagram,3.03,2,No
634,1015,2025-07-20,Mobile,Google Ads,0.58,8,No
635,164,2024-08-17,Desktop,Direct,37.85,6,No
636,4093,2023-05-29,Mobile,Google Ads,11.7,5,No
637,18,2023-07-12,Mobile,Direct,39.45,2,No
638,982,2026-02-01,Tablet,Organic,18.19,9,Yes
639,1254,2025-02-16,Mobile,Email,35.39,7,No
640,2991,2023-02-22,Tablet,Direct,2.37,15,No
641,1189,2024-07-22,Desktop,Facebook,19.68,6,No
642,311,2025-11-03,Tablet,Direct,9.36,4,No
643,4123,2025-01-20,Tablet,Organic,6.05,12,No
644,346,2025-04-02,Tablet,Organic,29.25,10,Yes
645,1003,2024-05-28,Desktop,Referral,44.57,13,No
646,904,2025-01-27,Desktop,Instagram,11.63,4,No
647,2381,2026-01-02,Desktop,Google Ads,20.89,9,No
648,1968,2026-03-26,Desktop,Instagram,2.18,12,No
649,540,2025-05-15,Desktop,Direct,12.18,3,No
650,1275,2026-02-05,Tablet,Direct,3.93,11,No
651,2519,2024-05-26,Tablet,Facebook,23.95,10,No
652,583,2026-04-10,Tablet,Email,40.98,4,No
653,1014,2024-12-31,Mobile,Google Ads,30.69,14,No
654,3355,2026-05-31,Mobile,Direct,3.7,11,No
655,3576,2023-03-13,Tablet,Facebook,8.44,4,No
656,933,2026-03-08,Mobile,Instagram,33.07,4,No
657,2104,2023-06-12,Desktop,Organic,42.09,2,No
658,2896,2025-06-09,Tablet,Organic,18.22,5,No
659,4873,2024-11-01,Mobile,Direct,1.85,10,No
660,3528,2026-07-20,Desktop,Instagram,10.05,2,No
661,1684,2026-11-21,Mobile,Email,30.04,8,No
662,3599,2025-10-11,Desktop,Google Ads,34.2,1,No
663,84,2024-11-26,Desktop,Organic,28.27,2,No
664,322,2026-10-27,Tablet,Instagram,32.1,2,No
665,10,2023-11-18,Tablet,Organic,41.21,5,Yes
666,415,2026-09-07,Tablet,Instagram,16.31,12,No
667,4982,2023-01-23,Mobile,Direct,4.47,1,No
668,679,2025-03-22,Desktop,Organic,10.45,11,No
669,3396,2026-03-29,Tablet,Google Ads,7.86,13,No
670,2128,2025-11-12,Desktop,Referral,10.44,8,No
671,4617,2023-05-21,Mobile,Instagram,2.91,3,No
672,1770,2026-05-18,Tablet,Google Ads,13.39,12,Yes
673,1137,2026-04-25,Tablet,Organic,19.82,15,No
674,2675,2025-02-10,Tablet,Organic,29.2,10,No
675,4666,2025-02-06,Desktop,Google Ads,25.23,15,No
676,3635,2023-12-20,Mobile,Referral,30.81,15,No
677,3662,2023-09-11,Desktop,Referral,28.48,6,Yes
678,2270,2023-08-08,Tablet,Email,28.09,2,No
679,4915,2024-08-20,Mobile,Email,35.09,2,No
680,4360,2024-03-10,Tablet,Facebook,2.18,9,Yes
681,3510,2025-09-14,Tablet,Direct,44.28,8,No
682,1478,2025-06-12,Desktop,Facebook,1.38,13,Yes
683,1855,2023-11-29,Tablet,Referral,9.66,6,Yes
684,4330,2023-12-23,Mobile,Google Ads,32.04,12,No
685,2034,2026-07-12,Desktop,Direct,39.96,1,No
686,2475,2024-07-11,Desktop,Instagram,40.69,6,No
687,4874,2024-01-12,Tablet,Organic,11.83,10,No
688,1961,2023-07-30,Mobile,Referral,1.54,1,No
689,883,2023-05-05,Tablet,Email,35.36,5,No
690,819,2025-07-15,Tablet,Direct,13.99,2,No
691,426,2024-06-17,Mobile,Organic,35.78,9,No
692,1755,2025-10-16,Tablet,Instagram,40.25,5,No
693,2187,2024-12-29,Tablet,Instagram,34.85,6,No
694,2926,2024-01-21,Mobile,Instagram,42.66,3,No
695,4385,2026-12-06,Desktop,Referral,25.49,11,No
696,4280,2023-03-07,Mobile,Organic,18.11,5,No
697,4638,2026-08-12,Tablet,Google Ads,18.75,9,No
698,151,2023-10-11,Tablet,Organic,28.3,9,No
699,3792,2024-05-29,Tablet,Referral,29.77,9,No
700,1138,2026-08-18,Mobile,Referral,12.45,8,No
701,447,2024-06-10,Tablet,Referral,22.85,10,No
702,447,2023-05-13,Mobile,Email,3.92,1,Yes
703,3368,2026-07-03,Desktop,Organic,2.71,10,No
704,4950,2025-09-07,Mobile,Google Ads,8.62,7,No
705,2394,2026-07-17,Tablet,Google Ads,44.93,6,Yes
706,3956,2026-01-15,Tablet,Organic,40.28,9,No
707,714,2024-12-13,Mobile,Referral,40.8,15,Yes
708,917,2026-08-11,Desktop,Organic,32.3,15,Yes
709,3867,2025-11-07,Desktop,Direct,6.45,2,Yes
710,4395,2025-12-24,Tablet,Google Ads,2.15,8,No
711,2104,2025-12-24,Desktop,Referral,23.4,10,No
712,826,2024-04-02,Tablet,Direct,35.45,15,No
713,1241,2024-02-06,Mobile,Facebook,23.21,14,No
714,3910,2026-02-21,Tablet,Facebook,18.06,3,Yes
715,4679,2024-02-27,Mobile,Facebook,12.92,7,No
716,41,2023-12-28,Tablet,Direct,27.08,12,No
717,1248,2024-11-14,Mobile,Direct,2.68,7,No
718,2831,2023-01-26,Mobile,Direct,35.9,3,No
719,3504,2026-08-31,Desktop,Referral,5.44,10,No
720,1411,2024-02-26,Desktop,Google Ads,22.87,2,Yes
721,1255,2023-02-08,Mobile,Email,15.62,5,No
722,2706,2025-07-11,Desktop,Google Ads,38.95,7,Yes
723,2572,2026-09-03,Desktop,Organic,11.18,4,No
724,4858,2025-07-06,Mobile,Direct,31.68,2,No
725,2502,2023-01-20,Tablet,Email,21.75,3,No
726,2265,2024-11-16,Desktop,Facebook,28.02,2,Yes
727,3371,2026-02-07,Desktop,Instagram,15.77,13,No
728,2159,2023-12-09,Tablet,Google Ads,24.07,14,Yes
729,1412,2024-12-30,Desktop,Google Ads,16.49,11,No
730,3336,2023-08-17,Mobile,Direct,25.51,9,No
731,4432,2026-08-27,Desktop,Instagram,35.23,7,No
732,1891,2023-10-26,Desktop,Organic,32.13,2,No
733,2320,2024-12-19,Desktop,Organic,7.52,15,Yes
734,1991,2023-12-05,Desktop,Email,42.7,4,No
735,873,2024-06-24,Mobile,Organic,41.47,2,No
736,311,2026-06-26,Tablet,Instagram,24.5,8,No
737,3196,2023-10-05,Mobile,Email,35.47,2,No
738,691,2024-04-12,Desktop,Direct,17.93,8,No
739,3824,2026-01-02,Desktop,Email,15.24,15,No
740,3042,2026-10-28,Mobile,Direct,27.67,15,No
741,3056,2025-12-19,Mobile,Instagram,2.26,1,No
742,2632,2024-12-11,Mobile,Instagram,3.34,6,No
743,4497,2026-05-18,Mobile,Email,4.72,4,Yes
744,4600,2023-04-20,Tablet,Organic,39.57,8,No
745,1516,2023-02-03,Mobile,Referral,39.14,3,Yes
746,3278,2025-05-15,Mobile,Instagram,42.12,7,No
747,3077,2023-01-23,Desktop,Facebook,41.98,13,No
748,216,2023-07-02,Desktop,Facebook,40.17,7,No
749,3925,2024-07-01,Tablet,Facebook,35.72,11,No
750,3124,2025-09-13,Mobile,Email,39.36,2,No
751,1079,2026-03-13,Desktop,Instagram,24.81,10,No
752,3535,2023-08-05,Mobile,Facebook,13.84,3,Yes
753,466,2026-04-04,Tablet,Direct,4.84,14,No
754,3811,2026-08-03,Tablet,Facebook,32.38,5,No
755,3105,2024-07-19,Desktop,Google Ads,19.85,12,No
756,3835,2025-11-02,Mobile,Referral,10.2,8,No
757,3907,2025-10-25,Mobile,Google Ads,34.27,15,No
758,4179,2023-07-28,Mobile,Organic,20.26,1,Yes
759,2,2024-05-04,Desktop,Email,13.18,8,No
760,678,2026-05-02,Mobile,Google Ads,14.64,12,No
761,1647,2026-05-07,Tablet,Instagram,28.32,8,No
762,1167,2023-02-11,Tablet,Email,9.8,8,No
763,688,2025-04-25,Desktop,Email,19.06,3,No
764,214,2024-07-12,Tablet,Referral,42.94,12,No
765,3821,2023-08-16,Desktop,Organic,33.41,10,No
766,3228,2023-07-20,Desktop,Facebook,36.21,5,No
767,2111,2024-07-13,Desktop,Email,13.1,10,Yes
768,3133,2026-07-02,Tablet,Facebook,2.78,6,No
769,1895,2024-11-18,Tablet,Organic,7.61,6,No
770,1435,2025-05-21,Tablet,Instagram,4.95,12,No
771,1910,2026-05-05,Desktop,Facebook,11.57,11,No
772,1336,2024-09-28,Desktop,Referral,15.52,3,Yes
773,2995,2025-07-06,Mobile,Organic,39.67,9,Yes
774,3628,2026-04-30,Desktop,Organic,23.6,2,No
775,1641,2024-10-04,Desktop,Google Ads,4.46,1,No
776,4093,2024-10-25,Desktop,Instagram,18.27,3,Yes
777,693,2024-09-27,Desktop,Google Ads,1.78,2,No
778,917,2026-06-23,Desktop,Email,37.64,3,Yes
779,4436,2026-03-25,Mobile,Direct,41.71,14,No
780,4929,2026-09-25,Mobile,Facebook,25.9,10,No
781,3754,2024-05-26,Tablet,Facebook,3.77,9,No
782,672,2023-09-07,Mobile,Facebook,14.21,7,Yes
783,1074,2023-12-15,Desktop,Direct,10.58,4,No
784,600,2024-09-23,Desktop,Referral,44.51,14,No
785,4735,2026-03-23,Desktop,Google Ads,34.86,13,No
786,2366,2024-01-07,Mobile,Direct,38.59,12,No
787,4974,2024-11-23,Tablet,Instagram,34.94,1,No
788,2330,2025-02-10,Tablet,Email,36.22,13,No
789,3130,2023-10-03,Desktop,Referral,2.29,13,No
790,4450,2023-12-02,Mobile,Email,34.31,15,No
791,288,2025-06-10,Tablet,Direct,10.21,3,No
792,1445,2026-01-14,Mobile,Instagram,44.95,8,No
793,3799,2025-12-12,Tablet,Instagram,35.04,5,No
794,2655,2024-03-09,Desktop,Organic,7.82,1,No
795,2115,2025-08-22,Desktop,Direct,2.2,1,No
796,2593,2024-03-13,Tablet,Direct,0.55,14,No
797,3992,2023-10-06,Desktop,Facebook,39.96,3,No
798,3166,2024-02-18,Tablet,Facebook,9.37,9,No
799,4768,2025-03-17,Desktop,Facebook,38.87,11,No
800,2270,2026-10-18,Mobile,Google Ads,21.83,3,No
801,2611,2024-10-14,Mobile,Referral,14.3,3,Yes
802,4247,2024-12-28,Mobile,Facebook,37.65,12,No
803,703,2024-09-15,Tablet,Google Ads,34.05,14,Yes
804,407,2024-12-01,Desktop,Direct,19.39,6,No
805,2109,2025-01-27,Mobile,Organic,33.72,3,No
806,461,2023-10-25,Mobile,Instagram,33.05,9,Yes
807,4406,2026-01-05,Desktop,Email,32.55,15,No
808,4332,2026-04-09,Desktop,Referral,20.97,12,No
809,4477,2025-06-09,Tablet,Organic,39.8,13,No
810,1157,2026-04-03,Desktop,Email,34.2,13,No
811,577,2024-10-06,Mobile,Direct,32.12,9,No
812,587,2024-05-22,Mobile,Email,22.82,8,No
813,2978,2024-09-03,Tablet,Referral,36.63,2,No
814,2428,2026-10-22,Mobile,Facebook,27.67,12,Yes
815,4363,2023-10-12,Mobile,Email,12.49,9,Yes
816,2564,2024-10-10,Desktop,Referral,28.58,2,Yes
817,3460,2026-05-19,Mobile,Google Ads,1.87,11,Yes
818,4719,2024-06-12,Tablet,Direct,44.32,11,No
819,1006,2025-01-27,Desktop,Referral,6.68,9,No
820,4238,2026-05-31,Tablet,Direct,5.99,2,No
821,1878,2024-07-11,Mobile,Email,9.38,8,No
822,4041,2023-02-03,Tablet,Organic,39.68,12,No
823,4309,2025-06-04,Desktop,Instagram,12.75,15,No
824,4059,2025-01-28,Desktop,Google Ads,3.25,1,No
825,4196,2023-09-19,Mobile,Direct,11.2,1,No
826,3639,2025-12-07,Desktop,Organic,41.84,3,No
827,1992,2024-11-10,Mobile,Direct,4.62,13,No
828,3647,2023-05-11,Mobile,Instagram,21.42,5,No
829,4577,2023-09-25,Tablet,Organic,24.34,1,No
830,334,2026-05-08,Desktop,Instagram,24.17,7,No
831,544,2026-11-11,Mobile,Direct,27.81,15,No
832,244,2025-07-07,Desktop,Facebook,10.66,4,Yes
833,1824,2023-02-27,Tablet,Direct,28.74,2,No
834,1975,2026-08-17,Desktop,Instagram,16.65,7,No
835,493,2023-05-28,Desktop,Direct,5.0,15,No
836,3939,2026-01-25,Tablet,Facebook,5.63,14,No
837,640,2025-01-18,Tablet,Organic,43.93,6,No
838,3992,2023-05-16,Mobile,Facebook,32.07,2,No
839,4981,2024-04-21,Tablet,Email,41.05,11,No
840,2,2026-07-14,Desktop,Email,5.22,12,No
841,4596,2023-12-28,Tablet,Organic,37.5,7,No
842,3504,2026-12-02,Desktop,Direct,39.42,1,No
843,2987,2025-08-13,Desktop,Direct,15.18,5,No
844,1630,2026-03-23,Tablet,Facebook,24.46,2,No
845,895,2024-01-21,Tablet,Direct,9.15,2,Yes
846,4171,2026-10-15,Desktop,Direct,29.77,12,No
847,4804,2024-09-12,Desktop,Facebook,6.45,5,No
848,1432,2026-02-05,Desktop,Google Ads,9.68,5,No
849,1611,2026-04-23,Mobile,Instagram,11.65,7,No
850,3069,2025-01-25,Desktop,Google Ads,25.31,5,No
851,2145,2026-10-24,Tablet,Facebook,38.51,12,Yes
852,2693,2026-11-12,Mobile,Google Ads,18.16,11,No
853,3588,2026-03-08,Desktop,Organic,29.18,7,No
854,4683,2025-09-05,Desktop,Facebook,19.74,8,Yes
855,2224,2024-08-25,Mobile,Instagram,13.56,10,No
856,1753,2026-07-18,Tablet,Google Ads,0.74,1,No
857,1713,2025-10-28,Mobile,Instagram,23.49,3,No
858,4104,2025-10-16,Mobile,Referral,10.49,5,No
859,100,2026-02-11,Mobile,Organic,22.01,12,No
860,4666,2023-09-02,Tablet,Google Ads,12.65,5,No
861,2113,2024-03-27,Tablet,Organic,41.42,9,No
862,3069,2026-12-10,Mobile,Email,17.66,5,No
863,2570,2023-10-11,Desktop,Google Ads,26.55,10,No
864,1328,2024-08-29,Desktop,Referral,37.39,15,No
865,2863,2025-03-29,Tablet,Instagram,34.25,9,No
866,4798,2024-09-04,Tablet,Google Ads,31.4,7,No
867,1306,2024-06-26,Desktop,Instagram,13.67,6,No
868,4914,2025-12-19,Tablet,Facebook,8.18,7,No
869,4648,2026-07-09,Desktop,Direct,8.52,5,No
870,2786,2025-02-11,Desktop,Email,28.59,13,Yes
871,3599,2024-02-29,Tablet,Facebook,27.51,12,No
872,1747,2024-06-07,Desktop,Direct,4.14,13,No
873,1292,2023-10-19,Mobile,Organic,18.8,5,No
874,1162,2026-02-19,Desktop,Email,44.87,12,Yes
875,2240,2023-04-09,Desktop,Email,44.21,2,No
876,719,2023-05-02,Tablet,Instagram,29.43,7,No
877,3946,2025-06-13,Mobile,Organic,42.05,8,No
878,845,2023-10-12,Desktop,Instagram,35.62,1,No
879,3693,2024-08-08,Desktop,Organic,24.39,5,No
880,1215,2024-07-08,Tablet,Organic,44.87,10,No
881,3468,2023-02-02,Mobile,Facebook,19.18,4,No
882,2299,2023-12-02,Desktop,Facebook,5.55,1,No
883,3968,2025-12-01,Mobile,Instagram,8.38,15,No
884,1731,2024-01-14,Tablet,Direct,37.04,7,No
885,4774,2025-12-31,Tablet,Facebook,13.2,3,No
886,890,2025-08-28,Mobile,Referral,26.13,1,Yes
887,22,2023-12-18,Tablet,Instagram,36.84,4,No
888,692,2025-05-28,Mobile,Facebook,22.2,2,No
889,2094,2026-05-02,Tablet,Organic,19.96,6,No
890,1186,2025-08-29,Desktop,Facebook,29.8,14,No
891,2915,2024-06-21,Mobile,Direct,40.07,9,No
892,1041,2025-09-06,Tablet,Organic,26.63,2,No
893,4612,2023-03-16,Desktop,Referral,19.82,14,No
894,2726,2024-07-03,Desktop,Organic,27.66,12,Yes
895,866,2025-12-10,Desktop,Organic,21.23,3,No
896,1200,2024-06-17,Desktop,Email,16.23,13,No
897,1350,2024-05-02,Mobile,Google Ads,29.68,7,No
898,1248,2023-09-27,Mobile,Direct,9.31,7,No
899,25,2024-01-06,Tablet,Email,7.61,2,No
900,4026,2025-04-25,Tablet,Organic,24.81,11,No
901,1936,2023-09-11,Mobile,Direct,12.99,8,No
902,2152,2023-05-08,Tablet,Facebook,42.32,8,No
903,2325,2025-08-20,Mobile,Organic,35.43,6,No
904,370,2026-10-23,Desktop,Referral,22.43,5,Yes
905,2510,2026-07-27,Tablet,Google Ads,34.72,10,No
906,4801,2023-09-18,Tablet,Email,11.0,11,No
907,525,2025-11-14,Desktop,Referral,6.18,6,No
908,1375,2024-09-09,Desktop,Email,22.46,8,Yes
909,137,2023-06-14,Desktop,Email,35.13,15,No
910,567,2026-10-31,Mobile,Email,10.18,12,No
911,1750,2024-10-27,Mobile,Google Ads,31.69,14,No
912,2483,2026-09-29,Desktop,Facebook,40.5,9,No
913,339,2025-11-29,Mobile,Referral,5.79,14,No
914,3270,2025-05-01,Tablet,Referral,34.88,4,No
915,3253,2024-05-16,Desktop,Email,19.95,15,No
916,3684,2024-02-28,Tablet,Instagram,5.16,5,No
917,4614,2026-10-25,Desktop,Organic,14.97,15,No
918,4447,2024-06-29,Mobile,Instagram,30.19,8,Yes
919,2317,2025-10-29,Tablet,Direct,13.71,9,No
920,1812,2024-01-10,Mobile,Email,16.99,8,No
921,1615,2024-04-20,Mobile,Referral,16.47,8,No
922,433,2025-01-24,Desktop,Email,44.02,9,No
923,1288,2023-02-15,Desktop,Organic,19.03,6,No
924,167,2026-02-05,Desktop,Instagram,4.62,11,No
925,3588,2025-12-27,Tablet,Instagram,39.12,7,No
926,309,2026-11-02,Mobile,Email,9.12,5,No
927,133,2024-05-15,Desktop,Google Ads,31.92,1,No
928,4735,2024-02-06,Desktop,Referral,1.66,4,No
929,3588,2024-10-11,Desktop,Google Ads,16.33,1,No
930,3764,2023-05-18,Mobile,Facebook,38.95,2,No
931,4368,2026-06-18,Mobile,Google Ads,8.35,8,No
932,1964,2023-01-03,Desktop,Direct,9.67,8,No
933,2581,2026-02-21,Desktop,Google Ads,34.88,12,Yes
934,4927,2025-08-17,Desktop,Organic,21.64,9,No
935,242,2026-04-02,Tablet,Instagram,15.69,1,No
936,3808,2025-03-05,Mobile,Organic,23.27,15,No
937,195,2023-02-06,Tablet,Direct,42.44,7,Yes
938,3804,2023-01-04,Mobile,Referral,4.02,6,No
939,4437,2023-10-25,Mobile,Facebook,42.96,7,Yes
