InventoryID,ProductID,StoreID,StockAvailable,ReorderLevel,LastRestocked
799,555,71,733,45,2023-02-20
800,218,41,132,148,2023-02-16
801,239,77,700,40,2023-12-24
802,89,40,384,71,2025-10-04
803,915,65,26,147,2024-09-27
804,32,34,724,21,2023-07-16
805,12,40,108,146,2024-04-16
806,374,67,97,139,2023-12-07
807,482,9,228,53,2025-06-07
808,88,74,699,85,2024-09-17
809,771,74,723,126,2023-08-27
810,273,52,335,95,2024-01-19
811,424,56,570,121,2024-07-04
812,87,80,350,64,2023-02-28
813,110,71,714,69,2024-04-16
814,651,15,16,62,2024-03-12
815,1,68,651,62,2024-01-23
816,234,74,38,108,2026-01-27
817,359,22,588,32,2024-01-21
818,784,50,522,23,2025-01-14
819,232,3,76,39,2025-07-02
820,192,20,180,149,2024-11-12
821,58,67,671,44,2025-02-25
822,394,80,9,105,2026-01-05
823,978,72,752,137,2024-01-31
824,653,78,18,96,2023-11-15
825,241,70,398,35,2023-07-07
826,315,36,409,93,2025-04-01
827,274,72,199,138,2023-05-06
828,535,20,681,108,2025-10-08
829,855,71,309,136,2025-01-22
830,246,43,626,119,2023-11-29
831,120,56,143,21,2026-01-15
832,301,32,153,53,2026-01-06
833,638,36,176,50,2024-10-30
834,104,18,427,144,2023-05-03
835,582,64,58,98,2023-08-12
836,198,28,392,98,2024-02-21
837,951,58,454,70,2023-12-28
838,926,36,611,53,2023-03-29
839,197,33,75,90,2024-05-24
840,886,70,439,143,2023-10-07
841,534,37,554,98,2025-02-08
842,304,9,122,97,2023-01-08
843,897,48,360,41,2024-03-16
844,791,66,670,117,2024-04-16
845,166,61,92,142,2026-01-05
846,129,76,413,74,2025-10-26
847,395,11,30,89,2024-06-09
848,821,61,80,139,2024-09-19
849,457,27,160,49,2023-10-06
850,714,17,12,29,2023-05-10
851,746,57,82,135,2025-10-07
852,124,71,787,140,2025-04-01
853,468,78,250,85,2023-05-26
854,827,51,477,115,2025-09-24
855,369,61,636,114,2024-03-06
856,301,21,443,80,2025-12-05
857,807,53,772,52,2023-05-22
858,724,3,96,149,2025-11-30
859,657,13,462,45,2024-02-08
860,40,45,161,109,2023-11-07
861,695,80,679,145,2025-02-06
862,915,33,375,148,2023-12-04
863,408,14,578,119,2025-11-23
864,56,42,470,113,2023-11-01
865,90,40,781,128,2025-05-21
866,887,60,664,47,2025-07-29
867,979,14,55,147,2025-04-12
868,428,51,228,85,2025-01-08
869,204,22,92,105,2024-06-30
870,511,8,770,68,2026-02-26
871,436,60,47,115,2023-08-05
872,248,12,497,126,2024-02-12
873,49,80,692,125,2025-07-03
874,398,4,403,53,2025-07-11
875,520,15,211,49,2023-08-12
876,540,5,16,80,2023-10-20
877,8,2,732,45,2025-01-29
878,84,18,616,64,2023-11-02
879,68,8,514,138,2024-01-30
880,83,51,365,129,2024-05-07
881,282,8,117,139,2023-05-06
882,600,51,586,135,2023-09-10
883,430,19,120,56,2025-03-30
884,218,17,212,71,2024-02-21
885,98,1,54,124,2024-11-12
886,786,46,717,136,2023-07-07
887,608,29,613,141,2025-12-31
888,836,36,186,61,2024-01-23
889,27,20,165,150,2024-04-22
890,572,9,551,116,2024-01-19
891,959,58,419,77,2023-01-25
892,985,14,695,105,2024-03-05
893,444,28,15,46,2024-11-29
894,909,51,678,138,2024-11-14
895,500,48,739,129,2024-10-12
896,108,45,260,24,2023-07-30
897,522,39,412,29,2023-09-17
898,802,32,636,49,2026-01-02
899,618,46,520,138,2025-11-25
900,462,28,770,97,2023-10-31
901,723,64,269,115,2025-01-21
902,110,65,580,83,2025-07-27
903,674,22,613,124,2023-07-28
904,973,70,208,131,2024-02-23
905,772,77,528,76,2023-10-15
906,815,9,745,78,2025-10-06
907,594,55,401,58,2026-04-04
908,646,4,114,122,2024-12-12
909,368,27,615,145,2024-07-13
910,582,19,70,34,2025-08-01
911,565,19,726,32,2024-08-12
912,675,46,423,82,2025-12-20
913,775,15,601,30,2024-09-12
914,33,32,773,121,2024-12-03
915,272,29,18,35,2024-07-04
916,476,30,711,105,2024-08-30
917,392,11,174,76,2024-09-10
918,205,35,492,130,2024-11-06
919,917,51,175,63,2024-10-17
920,784,30,102,110,2024-02-27
921,684,48,534,28,2025-09-11
922,59,33,797,112,2025-11-04
923,279,26,733,78,2023-10-28
924,459,6,647,25,2025-07-11
925,63,17,642,141,2024-11-17
926,127,62,290,45,2025-10-20
927,818,57,69,83,2023-08-11
928,129,12,513,73,2025-06-14
929,644,40,786,90,2025-09-02
930,184,79,621,46,2026-02-25
931,219,68,185,145,2025-01-03
932,775,36,218,145,2025-07-02
933,833,14,104,125,2025-07-09
934,397,65,415,62,2025-04-06
935,981,6,143,84,2023-09-23
936,714,58,116,75,2024-06-25
937,594,48,148,57,2024-04-18
938,2,71,754,97,2023-02-21
939,800,4,690,31,2023-09-15
940,520,30,741,91,2024-04-03
941,572,26,614,28,2024-09-21
942,276,19,86,98,2024-06-11
943,741,62,507,55,2025-07-13
944,783,13,735,105,2024-05-15
945,559,29,637,104,2024-06-22
946,836,71,795,38,2023-11-05
947,487,21,193,128,2023-05-06
948,303,25,749,54,2023-12-22
949,97,35,565,42,2025-04-01
950,947,65,140,49,2023-03-12
951,486,21,265,47,2024-07-31
952,972,46,111,128,2025-08-21
953,948,17,505,46,2024-04-30
954,965,72,153,56,2024-07-29
955,336,47,712,111,2023-04-28
956,524,66,486,26,2025-10-27
957,622,57,777,47,2025-08-19
958,360,34,14,75,2025-12-05
959,388,41,254,38,2026-01-03
960,929,7,385,107,2025-09-13
961,130,39,268,123,2025-12-21
962,720,35,98,135,2023-07-01
963,783,12,542,41,2024-03-05
964,448,68,543,44,2024-03-17
965,574,65,622,70,2024-12-15
966,329,35,400,39,2023-04-30
967,605,34,699,76,2024-08-19
968,480,45,60,84,2025-03-15
969,839,48,319,145,2024-06-13
970,515,73,108,61,2025-05-23
971,818,18,183,132,2023-03-01
972,241,78,335,130,2023-03-17
973,871,28,602,113,2024-02-15
974,497,61,464,106,2026-01-30
975,410,50,674,122,2024-05-28
976,458,2,369,125,2026-03-08
977,263,57,327,59,2025-03-03
978,772,79,528,87,2024-08-14
979,147,23,73,90,2024-07-09
980,43,46,658,45,2025-11-10
981,855,65,0,123,2025-10-02
982,472,29,114,63,2024-03-09
983,244,32,50,21,2025-08-02
984,954,29,506,62,2023-10-20
985,467,60,628,108,2025-12-12
986,972,36,435,60,2023-04-24
987,639,27,145,73,2025-11-30
988,960,35,639,144,2023-04-12
989,138,61,153,46,2025-02-26
990,816,63,73,31,2023-03-30
991,247,10,681,24,2023-08-11
992,934,19,43,149,2024-08-28
993,310,46,573,114,2023-04-17
994,795,9,570,104,2024-03-21
995,380,28,669,31,2024-09-16
996,336,75,70,61,2023-01-18
997,980,17,74,116,2023-06-10
998,69,8,733,29,2024-02-06
999,456,2,581,144,2023-04-22
1000,603,14,700,150,2024-11-14
1001,400,36,144,57,2025-10-28
1002,396,65,569,108,2024-09-22
1003,476,8,28,124,2023-07-23
1004,172,26,568,146,2023-12-26
1005,592,17,675,99,2024-05-29
1006,812,10,689,58,2023-03-30
1007,558,13,58,87,2025-02-26
1008,405,77,497,120,2026-01-03
1009,973,9,442,144,2024-01-27
1010,530,47,585,80,2023-08-14
1011,770,70,6,47,2025-05-11
1012,383,34,450,61,2025-07-29
1013,508,10,448,70,2025-07-31
1014,881,77,140,74,2023-12-16
1015,225,4,355,67,2024-06-08
1016,105,36,622,102,2026-02-24
1017,775,13,797,28,2024-01-30
1018,865,11,416,28,2025-07-28
1019,937,57,609,131,2024-03-06
1020,585,23,241,21,2023-06-14
1021,624,60,576,147,2024-03-04
1022,33,39,324,145,2023-10-05
1023,455,63,168,35,2023-11-02
1024,475,9,294,46,2023-07-05
1025,657,53,525,54,2025-02-04
1026,125,2,168,124,2023-02-06
1027,991,27,470,118,2025-10-10
1028,466,13,177,124,2023-01-07
1029,616,80,114,26,2024-08-08
1030,949,80,749,53,2023-06-30
1031,774,27,22,131,2023-02-18
1032,20,42,791,83,2023-01-28
1033,776,4,458,147,2025-07-05
1034,98,33,278,52,2023-01-27
1035,350,49,118,81,2025-05-10
1036,982,73,438,68,2025-03-06
1037,310,33,360,145,2024-08-20
1038,944,78,392,64,2024-09-10
1039,748,16,418,36,2025-10-05
1040,160,63,664,76,2023-10-17
1041,364,14,108,138,2025-12-18
1042,673,24,47,102,2023-02-07
1043,893,75,766,134,2024-03-07
1044,575,66,494,32,2025-11-11
1045,174,58,5,29,2026-04-15
1046,780,28,151,20,2025-10-12
1047,799,36,42,50,2025-07-17
1048,238,64,619,65,2023-10-10
1049,964,34,267,101,2023-09-22
1050,876,50,718,70,2024-12-16
1051,933,51,531,105,2026-03-13
1052,192,52,107,79,2023-11-15
1053,974,4,253,100,2024-01-24
1054,152,53,297,131,2024-09-11
1055,816,21,232,49,2025-06-17
1056,573,61,453,56,2025-02-09
1057,415,42,435,93,2024-01-06
1058,597,29,485,95,2024-07-29
1059,465,53,437,101,2025-05-11
1060,58,46,719,55,2023-12-31
1061,642,79,366,91,2023-10-17
1062,174,77,260,92,2024-02-02
1063,65,23,546,129,2024-03-21
1064,333,46,755,76,2025-10-30
1065,741,61,368,29,2025-04-03
1066,475,37,51,61,2024-02-29
1067,770,30,11,63,2025-09-01
1068,909,70,242,54,2025-01-12
1069,571,39,730,94,2025-08-17
1070,433,21,681,148,2024-10-16
1071,650,78,601,121,2024-06-09
1072,353,55,405,98,2024-09-02
1073,81,73,738,54,2025-12-27
1074,791,42,330,143,2025-11-16
1075,95,19,55,111,2024-07-21
1076,121,43,508,69,2024-02-04
1077,1,46,178,34,2023-11-23
1078,774,45,681,75,2025-03-26
1079,357,55,341,38,2024-11-24
1080,42,69,480,121,2024-04-27
1081,845,41,573,27,2023-03-09
1082,355,42,679,108,2024-03-15
1083,95,15,789,24,2023-07-07
1084,744,76,385,27,2023-01-01
1085,862,62,197,76,2023-01-29
1086,741,8,246,20,2024-08-15
1087,184,76,55,133,2023-06-23
1088,637,17,183,79,2024-10-08
1089,84,42,436,56,2025-12-18
1090,630,8,208,111,2024-08-20
1091,847,4,180,150,2024-09-19
1092,358,44,594,30,2025-11-25
1093,63,36,568,69,2023-02-04
1094,497,71,125,104,2025-12-26
1095,137,49,237,101,2024-04-26
1096,489,43,590,117,2023-03-26
1097,274,65,23,72,2023-10-13
1098,642,68,374,128,2025-01-09
1099,389,68,596,133,2024-04-15
1100,922,40,232,129,2026-01-11
1101,321,67,761,133,2023-06-14
1102,95,56,91,67,2025-10-29
1103,124,20,523,75,2023-01-21
1104,851,64,751,88,2024-05-05
1105,844,57,462,46,2023-02-11
1106,694,52,161,25,2024-01-17
1107,885,12,157,22,2025-03-13
1108,215,57,42,104,2025-01-06
1109,1,51,495,97,2025-07-30
1110,431,48,593,108,2026-04-14
1111,49,64,382,138,2024-12-30
1112,951,35,363,111,2025-01-18
1113,47,30,466,75,2025-09-23
1114,268,55,517,42,2023-03-12
1115,339,66,776,54,2025-11-01
1116,626,72,615,57,2024-12-26
1117,170,63,385,105,2026-03-24
1118,628,75,44,25,2024-07-08
1119,172,28,654,99,2024-02-28
1120,463,44,705,120,2023-11-22
1121,156,79,795,70,2023-11-12
1122,108,26,644,107,2023-12-10
1123,276,75,342,118,2024-03-28
1124,289,50,161,103,2024-02-20
1125,403,37,51,134,2025-08-18
1126,622,56,26,98,2024-01-11
1127,552,59,683,130,2024-09-19
1128,151,23,386,139,2023-06-19
1129,210,17,52,88,2023-12-17
1130,753,61,393,119,2025-05-05
1131,815,31,596,120,2025-05-29
1132,491,22,381,134,2024-07-03
1133,414,12,176,78,2024-12-18
1134,596,74,24,32,2024-08-03
1135,740,45,721,88,2025-07-20
1136,829,65,180,88,2023-07-11
1137,6,72,587,118,2024-06-07
1138,935,27,73,38,2024-06-06
1139,786,41,455,129,2023-04-02
1140,713,11,338,37,2025-03-11
1141,727,46,121,94,2024-10-01
1142,791,38,540,28,2023-06-25
1143,404,75,443,86,2023-07-27
1144,788,31,485,140,2023-02-13
1145,150,26,264,86,2024-04-20
1146,397,4,446,100,2025-05-16
1147,786,58,679,131,2025-03-09
1148,612,15,622,95,2023-02-20
1149,620,8,516,87,2025-12-09
1150,944,49,20,45,2023-07-01
1151,520,73,713,140,2026-03-18
1152,94,77,216,79,2023-11-13
1153,782,19,587,21,2025-12-05
1154,612,14,133,92,2024-12-29
1155,690,16,172,134,2026-01-27
1156,466,39,35,96,2023-05-17
1157,346,11,616,108,2023-09-14
1158,147,53,769,104,2025-04-11
1159,621,72,522,50,2024-12-30
1160,190,48,30,121,2026-04-12
1161,83,53,323,71,2023-11-18
1162,367,61,118,79,2025-05-25
1163,216,38,330,87,2024-08-08
1164,429,11,39,142,2024-08-28
1165,194,45,453,21,2025-01-04
1166,844,35,490,82,2025-04-13
1167,957,70,546,66,2026-03-27
1168,805,43,673,21,2023-02-23
1169,583,72,68,59,2025-09-14
1170,24,63,216,150,2026-02-11
1171,167,52,405,86,2023-04-25
1172,340,8,691,28,2023-03-28
1173,518,49,265,35,2026-01-25
1174,511,47,781,120,2024-04-28
1175,322,77,602,87,2023-02-16
1176,192,8,395,53,2024-12-17
1177,231,18,76,91,2023-06-16
1178,439,61,679,67,2025-05-02
1179,32,8,718,120,2026-01-31
1180,256,22,604,24,2026-01-18
1181,256,5,751,129,2024-11-21
1182,811,27,18,137,2026-01-02
1183,593,1,582,38,2023-04-09
1184,155,77,90,84,2023-10-21
1185,136,9,53,63,2024-07-10
1186,568,69,110,31,2023-02-08
1187,546,45,112,98,2024-08-21
1188,95,78,211,50,2024-12-06
1189,617,43,352,80,2025-10-22
1190,182,45,635,141,2023-11-02
1191,214,59,653,103,2025-12-28
1192,745,63,393,114,2025-05-24
1193,875,13,69,64,2026-03-03
1194,962,52,562,88,2024-01-28
1195,78,72,646,139,2025-06-08
1196,561,22,765,137,2023-03-13
1197,298,51,726,110,2025-01-23
1198,850,24,532,90,2025-09-27
1199,274,65,151,39,2023-04-06
1200,162,32,53,127,2024-01-02
1201,906,52,420,111,2023-02-13
1202,981,71,92,42,2025-09-13
1203,832,78,743,53,2025-04-03
1204,698,55,262,130,2023-08-29
1205,774,66,593,29,2024-10-01
1206,863,51,146,124,2024-07-13
1207,530,67,623,120,2024-10-12
1208,320,29,377,100,2024-11-17
1209,312,73,69,81,2023-01-07
1210,759,15,246,60,2025-07-28
1211,229,50,45,145,2025-02-02
1212,936,36,680,31,2025-06-28
1213,773,16,697,112,2024-04-08
1214,74,54,499,91,2025-10-04
1215,265,45,18,73,2025-08-21
1216,343,34,685,134,2024-01-16
1217,105,46,704,58,2023-09-14
1218,755,32,665,34,2024-11-03
1219,339,61,51,75,2024-10-01
1220,117,19,404,133,2023-02-02
1221,837,47,581,120,2023-09-17
1222,913,41,360,70,2024-11-22
1223,67,8,780,91,2024-06-23
1224,446,4,687,79,2025-03-22
1225,428,20,165,121,2025-04-27
1226,700,17,534,98,2023-03-12
1227,210,62,497,46,2024-05-01
1228,466,21,473,26,2024-03-20
1229,507,42,220,149,2026-02-02
1230,229,68,204,82,2023-03-20
1231,20,11,738,60,2025-03-21
1232,118,70,473,88,2025-08-28
1233,53,44,215,84,2024-01-03
1234,690,2,29,100,2025-12-21
1235,73,26,100,145,2024-05-31
1236,677,75,704,33,2026-02-20
1237,383,67,468,27,2025-12-24
1238,618,46,223,100,2023-06-21
1239,634,67,411,51,2023-03-07
1240,56,54,4,93,2025-01-23
1241,842,39,144,62,2023-09-08
1242,155,54,252,47,2025-01-20
1243,437,7,379,89,2023-07-29
1244,969,39,571,45,2026-01-29
1245,787,20,370,147,2023-08-07
1246,212,12,411,65,2024-08-28
1247,790,3,387,147,2024-11-08
1248,667,64,751,101,2024-07-19
1249,431,16,565,99,2025-06-17
1250,341,7,376,94,2023-12-15
1251,906,34,41,88,2025-10-20
1252,35,51,9,80,2024-08-06
1253,97,67,493,79,2024-11-02
1254,515,78,132,46,2024-02-09
1255,860,41,180,115,2023-02-04
1256,497,3,743,122,2024-02-20
1257,628,49,30,65,2023-11-20
1258,833,68,645,144,2024-06-22
1259,619,59,0,70,2024-03-11
1260,504,7,458,58,2024-08-07
1261,231,45,641,81,2023-05-17
1262,187,50,27,75,2025-07-10
1263,407,74,12,24,2023-07-20
1264,10,52,360,98,2025-03-10
1265,976,69,264,23,2025-02-09
1266,811,80,212,56,2024-01-18
1267,655,21,726,100,2025-01-01
1268,824,64,239,50,2023-07-04
1269,444,18,436,115,2024-05-01
1270,175,7,616,141,2024-07-11
1271,365,59,796,64,2023-08-29
1272,784,72,568,141,2025-01-08
1273,615,63,350,70,2023-03-27
1274,577,39,700,140,2023-02-24
1275,386,56,341,91,2026-02-04
1276,539,49,681,92,2023-09-10
1277,708,48,667,26,2025-12-03
1278,771,23,527,106,2023-10-13
1279,620,14,776,116,2023-11-02
1280,607,12,263,93,2024-11-03
1281,142,48,292,65,2023-01-14
1282,36,30,749,139,2023-02-03
1283,754,73,491,27,2023-07-12
1284,335,7,603,63,2023-06-30
1285,584,11,488,117,2025-08-06
1286,455,23,273,101,2026-04-03
1287,41,32,17,36,2026-04-12
1288,981,24,629,131,2025-08-05
1289,180,31,427,140,2024-11-14
1290,438,46,334,83,2024-03-05
1291,567,78,47,104,2024-11-09
1292,261,65,127,30,2025-10-17
1293,444,21,109,115,2024-11-10
1294,171,68,550,112,2024-02-28
1295,591,61,398,20,2023-03-06
1296,37,64,165,107,2023-06-25
1297,761,25,138,79,2024-09-17
1298,648,26,782,31,2025-07-18
1299,958,64,312,49,2025-10-18
1300,820,52,334,45,2024-09-10
1301,356,67,300,110,2026-04-06
1302,588,23,71,70,2023-08-13
1303,570,59,360,113,2025-08-20
1304,422,13,657,131,2023-10-19
1305,281,77,670,120,2025-02-23
1306,543,57,192,78,2025-12-25
1307,213,65,569,35,2024-11-03
1308,166,55,101,59,2023-12-21
1309,400,41,377,136,2025-01-18
1310,58,51,679,44,2024-10-25
1311,840,56,202,96,2023-06-06
1312,199,24,407,106,2024-04-23
1313,595,69,326,72,2024-10-24
1314,689,21,374,135,2025-10-13
1315,238,67,389,75,2024-10-23
1316,937,9,716,79,2025-12-06
1317,893,28,681,72,2024-12-02
1318,814,5,271,21,2023-08-11
1319,234,33,378,49,2025-05-29
1320,375,29,587,98,2024-06-10
1321,77,69,784,117,2025-05-14
1322,692,7,609,63,2024-04-17
1323,361,4,400,134,2023-10-21
1324,370,17,373,129,2023-10-05
1325,191,30,451,108,2025-09-15
1326,115,75,112,85,2026-03-15
1327,772,24,699,46,2025-02-04
1328,923,30,177,89,2025-05-03
1329,445,37,151,25,2024-06-04
1330,685,28,147,90,2023-07-12
1331,549,33,512,128,2024-06-12
1332,743,70,463,115,2024-06-01
1333,987,14,650,46,2023-05-21
1334,654,80,227,57,2025-06-01
1335,800,29,270,20,2025-01-05
1336,70,20,727,83,2025-04-21
1337,800,79,674,144,2024-04-21
1338,623,77,558,143,2023-03-01
1339,675,16,342,45,2023-10-31
1340,291,75,524,36,2024-01-16
1341,692,2,11,80,2023-08-29
1342,647,24,28,114,2025-06-03
1343,957,68,150,29,2023-11-06
1344,680,72,752,144,2026-01-29
1345,318,26,293,92,2026-02-15
1346,179,65,295,30,2024-08-15
1347,252,33,118,23,2023-12-22
1348,531,52,147,141,2025-06-13
1349,832,65,418,24,2023-01-15
1350,94,41,208,138,2025-11-28
1351,272,21,375,89,2024-10-24
1352,106,12,259,94,2024-09-10
1353,173,28,209,147,2023-09-07
1354,316,28,746,148,2023-11-18
1355,776,19,73,66,2023-01-27
1356,350,48,169,32,2025-05-06
1357,158,7,784,59,2024-07-29
1358,461,17,386,41,2024-09-30
1359,254,9,293,23,2025-02-27
1360,562,71,456,49,2025-04-25
1361,960,77,169,137,2023-09-05
1362,963,3,52,97,2025-09-05
1363,621,74,360,129,2023-10-06
1364,643,79,396,117,2023-03-06
1365,964,66,606,38,2023-01-30
1366,938,50,344,83,2025-05-28
1367,417,66,618,40,2025-03-14
1368,73,30,708,39,2024-04-18
1369,977,77,57,25,2023-07-30
1370,884,19,668,143,2025-11-09
1371,372,50,652,39,2024-10-07
1372,556,2,203,89,2024-12-14
1373,421,13,700,98,2025-03-06
1374,153,69,29,68,2025-10-06
1375,326,38,292,144,2024-07-17
1376,767,35,686,31,2026-01-27
1377,980,6,662,98,2023-04-02
1378,401,54,539,70,2023-03-12
1379,582,29,383,73,2023-01-30
1380,892,58,496,64,2024-03-01
1381,344,39,233,95,2024-07-02
1382,658,48,562,71,2024-10-21
1383,253,35,53,58,2024-06-17
1384,150,50,142,80,2026-02-15
1385,783,52,660,76,2026-01-05
1386,760,27,783,82,2024-12-16
1387,583,38,485,91,2023-10-14
1388,245,28,382,97,2025-08-11
1389,834,20,744,107,2025-08-22
1390,723,24,597,91,2024-06-05
1391,666,29,11,118,2023-06-04
1392,195,38,794,118,2023-10-19
1393,23,1,200,61,2024-01-29
1394,807,4,199,126,2024-07-07
1395,75,61,318,108,2024-08-13
1396,366,65,425,116,2023-11-25
1397,481,44,357,58,2024-01-10
1398,566,70,547,68,2024-02-17
1399,2,18,740,42,2024-09-06
1400,580,73,142,124,2024-06-15
1401,240,8,741,113,2023-11-17
1402,617,69,470,90,2024-12-16
1403,815,74,250,144,2024-02-03
1404,537,2,753,132,2024-01-08
1405,292,78,553,118,2023-11-02
1406,788,21,167,103,2025-03-29
1407,545,33,627,37,2025-02-22
1408,202,7,268,106,2023-11-05
1409,664,76,347,136,2023-05-18
1410,946,33,360,142,2026-03-16
1411,511,79,513,68,2025-08-16
1412,99,29,731,150,2025-03-20
1413,198,38,512,22,2025-05-04
1414,987,8,35,46,2024-05-14
1415,415,25,496,139,2024-01-12
1416,241,17,512,43,2025-02-03
1417,595,38,615,93,2026-04-11
1418,397,55,783,97,2023-09-01
1419,308,8,704,26,2024-10-13
1420,520,48,422,120,2025-01-09
1421,703,44,20,128,2023-11-11
1422,618,2,201,124,2024-07-28
1423,635,53,242,87,2024-02-22
1424,137,16,385,87,2025-12-27
1425,521,63,423,110,2024-12-23
1426,994,20,31,57,2024-09-24
1427,616,52,229,60,2024-01-08
1428,218,25,664,44,2023-12-07
1429,671,56,59,39,2026-03-26
1430,329,78,625,55,2023-04-19
1431,123,2,495,23,2024-05-02
1432,86,14,766,95,2025-01-12
1433,25,29,663,141,2025-06-17
1434,751,55,552,44,2024-04-21
1435,516,7,510,36,2024-10-21
1436,919,10,356,50,2025-03-18
1437,15,74,681,57,2025-11-12
1438,493,59,83,130,2025-10-04
1439,690,69,324,100,2023-12-16
1440,747,7,786,34,2025-06-22
1441,216,52,359,58,2023-05-21
1442,912,37,701,81,2026-01-13
1443,384,52,186,20,2024-10-27
1444,52,13,776,65,2025-12-17
1445,944,9,577,112,2023-07-03
1446,425,1,101,51,2024-08-21
1447,181,70,175,136,2025-09-02
1448,697,17,419,136,2025-12-06
1449,323,56,561,67,2024-08-15
1450,676,80,47,150,2024-03-06
1451,76,15,723,149,2025-05-06
1452,455,67,292,111,2024-03-30
1453,158,46,326,111,2024-06-09
1454,405,59,765,112,2025-03-04
1455,242,19,438,150,2025-05-26
1456,331,29,310,126,2025-07-01
1457,852,43,690,75,2024-06-26
1458,536,61,625,57,2023-03-29
1459,204,64,93,105,2024-11-24
1460,390,73,612,68,2025-12-01
1461,897,32,523,41,2024-01-24
1462,639,60,729,86,2023-02-23
1463,771,3,194,106,2024-03-20
1464,317,47,763,98,2025-07-09
1465,262,5,121,27,2025-02-09
